experiment_id,customer_id,variant,experiment_date,converted,revenue
EXP001_checkout_redesign,C114120,treatment,2025-06-04,1,3723.07
EXP001_checkout_redesign,C103853,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C106615,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C101964,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C109333,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C104033,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C109485,control,2025-06-01,1,1812.8
EXP001_checkout_redesign,C109740,treatment,2025-06-07,1,2250.27
EXP001_checkout_redesign,C100651,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C110147,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C101343,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C106868,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C110770,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C109562,control,2025-06-05,1,5296.28
EXP001_checkout_redesign,C109260,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C108565,control,2025-06-29,1,2329.67
EXP001_checkout_redesign,C105183,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C104272,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C103346,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C110972,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C111734,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C105147,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C103910,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C104351,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C106484,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C102144,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C114727,control,2025-06-16,1,1019.43
EXP001_checkout_redesign,C110575,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C104915,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C107491,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C105180,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C112318,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C101188,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C100152,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C107508,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C110177,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C109224,control,2025-06-05,1,5687.75
EXP001_checkout_redesign,C101638,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C101200,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C108808,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C103492,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C108288,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C114618,control,2025-06-26,1,5860.1
EXP001_checkout_redesign,C102170,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C105718,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C114432,treatment,2025-06-11,1,1417.24
EXP001_checkout_redesign,C101127,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C114405,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C104002,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C106054,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C104669,control,2025-06-01,1,2499.89
EXP001_checkout_redesign,C102584,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C107179,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C113660,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C108900,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C111526,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C104956,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C110021,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C114940,control,2025-06-10,1,3824.36
EXP001_checkout_redesign,C110714,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C108666,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C100128,treatment,2025-06-11,1,1440.32
EXP001_checkout_redesign,C110942,control,2025-06-07,1,5748.3
EXP001_checkout_redesign,C113387,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C109086,control,2025-06-19,1,5105.68
EXP001_checkout_redesign,C104905,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C110868,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C101697,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C114387,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C102200,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C114941,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C101891,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C101753,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C112163,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C114816,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C102546,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C104462,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C104616,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C109909,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C103450,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C111757,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C105617,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C103335,treatment,2025-06-18,1,4052.88
EXP001_checkout_redesign,C111263,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C110391,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C113974,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C104325,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C108280,treatment,2025-06-27,1,4207.01
EXP001_checkout_redesign,C108004,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C104114,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C113862,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C100832,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C101512,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C110392,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C114675,control,2025-06-19,1,1907.79
EXP001_checkout_redesign,C114930,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C104533,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C100722,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C100058,treatment,2025-06-05,1,5077.18
EXP001_checkout_redesign,C105464,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C112634,control,2025-06-09,1,3963.37
EXP001_checkout_redesign,C102143,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C110438,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C104291,control,2025-06-21,1,3168.28
EXP001_checkout_redesign,C102647,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C112144,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C107239,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C109038,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C111561,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C107007,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C109189,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C100158,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C114767,treatment,2025-06-10,1,5993.88
EXP001_checkout_redesign,C101232,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C111321,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C102442,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C108938,treatment,2025-06-25,1,4431.6
EXP001_checkout_redesign,C100590,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C113674,control,2025-06-01,1,5318.35
EXP001_checkout_redesign,C106049,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C109543,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C109052,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C102426,control,2025-06-22,1,2971.17
EXP001_checkout_redesign,C107041,treatment,2025-06-28,1,4634.39
EXP001_checkout_redesign,C102088,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C100685,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C105050,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C105974,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C113043,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C114101,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C100653,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C105862,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C103441,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C111174,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C104088,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C110927,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C101684,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C105794,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C112781,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C109173,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C114331,treatment,2025-06-28,1,1823.21
EXP001_checkout_redesign,C114629,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C110168,control,2025-06-12,1,4474.37
EXP001_checkout_redesign,C112279,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C102532,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C103878,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C114165,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C102662,control,2025-06-29,1,1377.91
EXP001_checkout_redesign,C113105,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C113283,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C102900,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C106755,control,2025-06-03,1,2847.07
EXP001_checkout_redesign,C100406,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C102938,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C112067,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C105442,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C112818,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C106745,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C113143,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C110975,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C114156,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C112043,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C114428,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C104065,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C114806,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C102608,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C112900,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C111489,control,2025-06-06,1,5658.7
EXP001_checkout_redesign,C101771,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C106267,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C114289,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C100634,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C114067,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C107711,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C103644,control,2025-06-01,1,4176.54
EXP001_checkout_redesign,C103269,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C113378,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C107541,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C105728,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C105000,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C113443,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C113030,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C114275,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C103728,control,2025-06-16,1,2160.18
EXP001_checkout_redesign,C103652,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C100387,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C110813,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C103164,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C106528,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C105378,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C104564,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C114161,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C101137,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C112670,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C104573,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C105753,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C110510,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C108346,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C106548,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C111133,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C113822,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C114936,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C105425,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C100452,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C101889,control,2025-06-14,1,3128.66
EXP001_checkout_redesign,C114369,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C104279,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C102925,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C109512,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C104349,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C100626,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C101776,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C109774,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C107119,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C105663,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C111936,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C112884,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C105139,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C107149,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C109932,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C108379,treatment,2025-06-25,1,4359.57
EXP001_checkout_redesign,C101894,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C106311,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C109446,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C103114,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C104173,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C100727,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C111612,control,2025-06-03,1,3396.52
EXP001_checkout_redesign,C107144,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C100027,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C108518,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C113213,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C108821,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C111253,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C111787,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C112156,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C112075,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C110987,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C103228,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C105967,treatment,2025-06-01,1,1238.6
EXP001_checkout_redesign,C107066,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C101146,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C110882,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C105409,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C110209,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C105143,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C114511,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C113893,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C102041,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C111792,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C104920,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C108308,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C105067,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C110926,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C106691,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C105344,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C106592,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C111423,control,2025-06-15,1,5769.07
EXP001_checkout_redesign,C104844,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C109083,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C102085,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C103143,control,2025-06-10,1,3182.56
EXP001_checkout_redesign,C106888,treatment,2025-06-26,1,940.31
EXP001_checkout_redesign,C110894,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C106211,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C111097,control,2025-06-12,1,3230.71
EXP001_checkout_redesign,C112257,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C102851,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C110084,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C109324,treatment,2025-06-17,1,5965.6
EXP001_checkout_redesign,C104930,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C106653,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C108977,treatment,2025-06-12,1,3770.66
EXP001_checkout_redesign,C113659,control,2025-06-09,1,4675.66
EXP001_checkout_redesign,C100006,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C104978,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C104700,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C103443,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C107043,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C112873,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C109502,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C109939,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C110726,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C105279,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C107618,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C107238,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C107244,control,2025-06-20,1,3317.06
EXP001_checkout_redesign,C111069,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C103501,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C108375,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C107752,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C113004,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C113042,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C112057,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C102780,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C110794,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C101389,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C104649,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C108445,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C110876,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C110370,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C110145,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C105491,control,2025-06-26,1,1484.81
EXP001_checkout_redesign,C101530,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C113409,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C112306,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C103848,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C111023,control,2025-06-19,1,3614.57
EXP001_checkout_redesign,C105085,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C103680,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C113214,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C103262,control,2025-06-03,1,2922.6
EXP001_checkout_redesign,C102414,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C100400,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C100757,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C104011,control,2025-06-11,1,1588.14
EXP001_checkout_redesign,C107784,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C110015,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C113922,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C112590,control,2025-06-12,1,4694.37
EXP001_checkout_redesign,C101193,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C107461,treatment,2025-06-20,1,5582.52
