order_item_id,order_id,product_id,quantity,unit_price
OI737,O500371,P2033,1,13182.21
OI738,O500372,P2194,1,4842.56
OI739,O500373,P2563,1,12938.52
OI740,O500374,P2013,3,14072.93
OI741,O500374,P2291,1,9269.09
OI742,O500375,P2628,2,8562.45
OI743,O500375,P2598,3,13101.16
OI744,O500376,P2750,1,8598.93
OI745,O500376,P2435,1,5983.62
OI746,O500377,P2747,1,8741.45
OI747,O500378,P2787,1,16995.44
OI748,O500378,P2251,1,19020.46
OI749,O500378,P2277,1,11029.24
OI750,O500379,P2080,1,4257.5
OI751,O500379,P2013,1,15430.26
OI752,O500379,P2792,1,8963.76
OI753,O500379,P2627,1,12084.99
OI754,O500380,P2073,1,12793.58
OI755,O500381,P2597,3,12671.46
OI756,O500381,P2749,1,8462.44
OI757,O500382,P2661,1,2555.06
OI758,O500382,P2367,1,13934.17
OI759,O500383,P2544,1,18107.56
OI760,O500383,P2662,1,7216.11
OI761,O500383,P2540,1,13001.52
OI762,O500383,P2672,3,1842.13
OI763,O500384,P2049,1,12412.49
OI764,O500385,P2400,1,8796.96
OI765,O500385,P2073,1,12836.51
OI766,O500386,P2539,1,12355.02
OI767,O500387,P2234,1,3860.17
OI768,O500388,P2762,1,12848.61
OI769,O500388,P2691,1,17385.27
OI770,O500389,P2009,1,515.98
OI771,O500390,P2237,1,5600.95
OI772,O500390,P2636,1,10031.13
OI773,O500391,P2262,1,13571.62
OI774,O500392,P2474,1,1605.99
OI775,O500393,P2685,3,2123.35
OI776,O500393,P2316,1,14696.34
OI777,O500394,P2071,1,18521.35
OI778,O500395,P2287,1,12640.53
OI779,O500395,P2489,1,7599.78
OI780,O500396,P2753,1,20717.13
OI781,O500396,P2074,1,13127.2
OI782,O500397,P2445,1,11319.27
OI783,O500397,P2193,1,6655.92
OI784,O500398,P2752,1,5843.43
OI785,O500398,P2287,1,11613.59
OI786,O500399,P2667,1,9808.32
OI787,O500400,P2617,1,3224.48
OI788,O500400,P2365,1,508.33
OI789,O500400,P2749,1,8140.56
OI790,O500400,P2403,1,17546.94
OI791,O500400,P2263,1,9150.16
OI792,O500401,P2762,1,12496.55
OI793,O500401,P2305,1,7086.36
OI794,O500401,P2018,1,18077.76
OI795,O500402,P2126,1,7999.6
OI796,O500402,P2325,1,1612.65
OI797,O500402,P2478,1,8580.49
OI798,O500403,P2393,1,10527.8
OI799,O500403,P2573,1,12750.02
OI800,O500403,P2372,1,9237.06
OI801,O500404,P2221,1,12438.21
OI802,O500404,P2289,1,1578.29
OI803,O500405,P2004,1,14646.69
OI804,O500406,P2575,1,6120.61
OI805,O500406,P2246,1,3459.15
OI806,O500407,P2345,1,472.6
OI807,O500408,P2569,2,8472.37
OI808,O500409,P2353,1,21683.72
OI809,O500410,P2688,1,1459.08
OI810,O500411,P2483,1,2332.03
OI811,O500411,P2270,1,10974.74
OI812,O500412,P2504,2,11018.1
OI813,O500412,P2122,1,18888.89
OI814,O500413,P2217,2,3264.87
OI815,O500413,P2288,1,11342.21
OI816,O500413,P2467,1,16608.04
OI817,O500413,P2385,1,4201.66
OI818,O500414,P2769,1,11457.44
OI819,O500414,P2012,1,9186.45
OI820,O500414,P2444,1,18576.56
OI821,O500415,P2796,1,17580.9
OI822,O500416,P2713,1,8384.87
OI823,O500417,P2314,1,11236.01
OI824,O500417,P2066,1,2073.12
OI825,O500418,P2549,2,17261.28
OI826,O500418,P2746,1,4854.39
OI827,O500419,P2350,1,1459.67
OI828,O500419,P2251,1,19505.12
OI829,O500420,P2334,1,2381.58
OI830,O500421,P2786,1,16237.31
OI831,O500422,P2548,1,14828.33
OI832,O500423,P2649,1,1413.5
OI833,O500423,P2071,1,18902.42
OI834,O500424,P2022,3,9649.14
OI835,O500424,P2699,1,7228.16
OI836,O500425,P2632,1,14012.35
OI837,O500425,P2309,1,11453.06
OI838,O500425,P2523,1,4134.85
OI839,O500425,P2453,1,18430.32
OI840,O500426,P2077,1,14372.63
OI841,O500426,P2270,1,10872.46
OI842,O500427,P2429,1,9267.28
OI843,O500427,P2416,3,19522.64
OI844,O500427,P2113,1,9056.02
OI845,O500427,P2594,1,17843.32
OI846,O500427,P2481,1,18653.84
OI847,O500428,P2662,1,7047.87
OI848,O500428,P2585,1,10655.34
OI849,O500429,P2123,1,20971.95
OI850,O500429,P2410,1,12334.68
OI851,O500430,P2509,1,2576.62
OI852,O500430,P2554,2,18115.53
OI853,O500430,P2341,1,13181.18
OI854,O500431,P2077,1,14461.12
OI855,O500432,P2578,1,7827.61
OI856,O500433,P2545,1,8094.24
OI857,O500433,P2357,1,11432.28
OI858,O500434,P2423,1,15970.39
OI859,O500434,P2374,1,1378.77
OI860,O500435,P2564,1,11037.69
OI861,O500435,P2221,1,13442.1
OI862,O500435,P2144,1,6295.8
OI863,O500436,P2306,1,16869.83
OI864,O500436,P2452,1,12215.11
OI865,O500437,P2071,1,18223.16
OI866,O500437,P2594,1,19235.27
OI867,O500438,P2376,1,747.47
OI868,O500438,P2606,1,8349.6
OI869,O500438,P2041,1,18046.43
OI870,O500438,P2076,1,5060.71
OI871,O500438,P2759,1,14086.61
OI872,O500439,P2215,1,11859.57
OI873,O500439,P2112,1,12750.19
OI874,O500439,P2512,1,13105.24
OI875,O500439,P2190,1,7619.7
OI876,O500440,P2689,1,14630.68
OI877,O500441,P2757,1,8488.56
OI878,O500442,P2626,1,4430.07
OI879,O500442,P2597,1,13329.56
OI880,O500443,P2113,1,8979.82
OI881,O500444,P2681,1,18256.12
OI882,O500445,P2369,1,13213.73
OI883,O500445,P2388,1,8943.36
OI884,O500445,P2796,1,18988.52
OI885,O500446,P2273,3,16067.37
OI886,O500446,P2754,1,4777.84
OI887,O500446,P2027,1,12010.13
OI888,O500447,P2049,1,12015.1
OI889,O500447,P2416,1,19248.67
OI890,O500447,P2771,1,7163.65
OI891,O500448,P2338,1,4993.31
OI892,O500449,P2791,1,14232.56
OI893,O500450,P2345,1,466.02
OI894,O500450,P2181,1,12639.08
OI895,O500450,P2655,1,11542.27
OI896,O500450,P2424,1,9506.89
OI897,O500450,P2780,1,5333.48
OI898,O500451,P2523,1,3991.52
OI899,O500452,P2511,1,864.57
OI900,O500453,P2071,1,18647.11
OI901,O500454,P2466,1,6902.63
OI902,O500454,P2302,1,14106.16
OI903,O500454,P2364,1,11515.82
OI904,O500454,P2356,1,17044.74
OI905,O500455,P2598,1,13846.36
OI906,O500456,P2214,1,19669.26
OI907,O500456,P2174,1,6664.65
OI908,O500457,P2549,1,18691.0
OI909,O500457,P2028,1,598.48
OI910,O500457,P2745,1,17100.34
OI911,O500458,P2390,1,16428.04
OI912,O500458,P2470,2,5334.59
OI913,O500459,P2229,1,7031.56
OI914,O500459,P2509,2,2602.46
OI915,O500460,P2174,1,6818.79
OI916,O500461,P2584,1,683.18
OI917,O500462,P2701,1,7831.17
OI918,O500463,P2546,1,6127.18
OI919,O500463,P2405,2,13763.25
OI920,O500464,P2177,1,14991.93
OI921,O500464,P2634,1,9385.36
OI922,O500465,P2435,1,5690.93
OI923,O500466,P2756,1,10497.31
OI924,O500466,P2475,1,5321.74
OI925,O500466,P2237,1,5304.01
OI926,O500467,P2033,1,14289.77
OI927,O500467,P2065,1,13605.0
OI928,O500468,P2563,1,13537.8
OI929,O500468,P2540,1,13354.66
OI930,O500469,P2132,1,12195.71
OI931,O500470,P2259,1,12151.53
OI932,O500470,P2606,1,9217.85
OI933,O500470,P2519,1,10135.62
OI934,O500471,P2401,1,12360.96
OI935,O500472,P2702,1,18874.57
OI936,O500473,P2284,1,15837.86
OI937,O500473,P2682,1,6198.44
OI938,O500473,P2711,3,530.93
OI939,O500474,P2721,1,2591.87
OI940,O500475,P2037,1,7742.95
OI941,O500476,P2077,1,14707.08
OI942,O500477,P2603,1,11565.75
OI943,O500478,P2551,1,7374.38
OI944,O500479,P2652,1,13290.65
OI945,O500479,P2462,3,11033.41
OI946,O500479,P2296,1,2660.44
OI947,O500480,P2259,3,12340.82
OI948,O500481,P2543,1,3844.86
OI949,O500482,P2579,1,871.61
OI950,O500482,P2111,1,14506.59
OI951,O500483,P2450,1,2767.2
OI952,O500483,P2016,1,10722.32
OI953,O500483,P2319,1,15149.46
OI954,O500484,P2740,1,9547.42
OI955,O500484,P2792,1,8442.88
OI956,O500485,P2353,1,20183.19
OI957,O500486,P2634,1,9978.04
OI958,O500486,P2142,2,6137.28
OI959,O500486,P2679,1,5666.4
OI960,O500486,P2278,1,206.71
OI961,O500487,P2373,1,13809.27
OI962,O500487,P2537,1,3331.49
OI963,O500488,P2452,1,13150.93
OI964,O500489,P2341,1,13272.89
OI965,O500490,P2213,1,16908.71
OI966,O500490,P2315,2,15849.7
OI967,O500491,P2270,1,10785.85
OI968,O500492,P2025,1,12298.82
OI969,O500492,P2376,1,757.66
OI970,O500492,P2564,1,11073.84
OI971,O500492,P2377,1,8810.01
OI972,O500493,P2054,1,489.66
OI973,O500493,P2195,1,4698.92
OI974,O500493,P2348,1,13148.33
OI975,O500494,P2242,1,17354.73
OI976,O500494,P2500,1,11499.03
OI977,O500495,P2205,1,11604.78
OI978,O500496,P2564,1,11491.54
OI979,O500497,P2194,1,4625.52
OI980,O500497,P2139,1,7297.7
OI981,O500497,P2220,1,907.96
OI982,O500498,P2519,1,10237.04
OI983,O500498,P2782,1,1918.21
OI984,O500498,P2313,1,10258.97
OI985,O500498,P2698,1,14342.48
OI986,O500499,P2202,1,197.2
OI987,O500499,P2363,3,14169.64
OI988,O500499,P2075,1,8876.81
OI989,O500500,P2533,1,20871.75
OI990,O500500,P2406,1,16171.6
OI991,O500501,P2749,1,8670.64
OI992,O500502,P2411,1,4298.79
OI993,O500502,P2214,1,19125.74
OI994,O500503,P2278,1,199.62
OI995,O500503,P2165,1,2901.89
OI996,O500503,P2710,3,883.31
OI997,O500503,P2762,2,13185.27
OI998,O500504,P2496,1,4497.49
OI999,O500504,P2288,1,10820.86
OI1000,O500505,P2151,1,15195.6
OI1001,O500506,P2505,1,16012.63
OI1002,O500506,P2359,1,4885.01
OI1003,O500506,P2328,1,5846.09
OI1004,O500506,P2427,1,13989.64
OI1005,O500507,P2360,1,19220.45
OI1006,O500508,P2093,1,11843.62
OI1007,O500508,P2562,1,18628.19
OI1008,O500508,P2016,1,11105.25
OI1009,O500509,P2685,2,2113.11
OI1010,O500510,P2290,1,16135.7
OI1011,O500511,P2769,1,11512.3
OI1012,O500511,P2448,1,14101.62
OI1013,O500512,P2568,1,14402.37
OI1014,O500513,P2009,1,505.57
OI1015,O500514,P2474,2,1508.0
OI1016,O500515,P2237,1,5430.1
OI1017,O500515,P2206,1,5336.74
OI1018,O500516,P2008,1,8334.38
OI1019,O500516,P2688,1,1531.21
OI1020,O500516,P2666,1,0.0
OI1021,O500516,P2016,1,11190.1
OI1022,O500517,P2315,1,17120.26
OI1023,O500518,P2657,1,8338.84
OI1024,O500518,P2287,1,12696.13
OI1025,O500519,P2680,1,12549.33
OI1026,O500520,P2052,1,2048.19
OI1027,O500520,P2194,1,4910.6
OI1028,O500520,P2252,1,525.53
OI1029,O500521,P2569,1,8708.99
OI1030,O500522,P2373,3,13617.76
OI1031,O500522,P2632,1,14381.36
OI1032,O500523,P2577,2,9125.11
OI1033,O500523,P2084,1,18044.05
OI1034,O500524,P2681,1,18243.87
OI1035,O500524,P2453,1,18532.18
OI1036,O500524,P2263,1,9030.05
OI1037,O500525,P2021,1,7523.42
OI1038,O500526,P2389,1,2946.15
OI1039,O500527,P2525,1,10644.96
OI1040,O500527,P2309,1,11441.03
OI1041,O500528,P2344,1,18204.31
OI1042,O500529,P2594,1,18934.95
OI1043,O500529,P2759,1,14507.59
OI1044,O500529,P2156,1,13773.76
OI1045,O500529,P2444,1,17802.04
OI1046,O500529,P2542,2,2553.15
OI1047,O500530,P2624,1,11997.76
OI1048,O500530,P2566,1,9117.41
OI1049,O500530,P2515,1,17065.74
OI1050,O500530,P2046,1,15148.12
OI1051,O500531,P2672,1,1801.87
OI1052,O500531,P2480,1,13666.7
OI1053,O500532,P2589,1,9577.87
OI1054,O500532,P2692,2,13953.61
OI1055,O500533,P2765,1,5466.34
OI1056,O500534,P2535,1,7820.28
OI1057,O500535,P2622,1,226.04
OI1058,O500536,P2025,1,12160.99
OI1059,O500536,P2253,1,13599.34
OI1060,O500537,P2570,1,10510.26
OI1061,O500538,P2550,1,10912.96
OI1062,O500538,P2564,1,11363.12
OI1063,O500539,P2701,1,8136.54
OI1064,O500539,P2184,1,4253.17
OI1065,O500539,P2698,1,14829.14
OI1066,O500540,P2740,2,10107.65
OI1067,O500541,P2175,1,11079.25
OI1068,O500542,P2144,1,6538.43
OI1069,O500543,P2179,1,6921.51
OI1070,O500544,P2071,1,19601.89
OI1071,O500544,P2224,1,12841.88
OI1072,O500544,P2330,1,11632.94
OI1073,O500545,P2520,1,15531.35
OI1074,O500546,P2644,1,4476.56
OI1075,O500546,P2784,1,4987.26
OI1076,O500546,P2106,1,15044.1
OI1077,O500547,P2593,1,14462.23
OI1078,O500547,P2198,1,12676.87
OI1079,O500547,P2221,1,13373.5
OI1080,O500547,P2711,1,526.51
OI1081,O500548,P2725,1,8624.36
OI1082,O500549,P2568,1,14593.02
OI1083,O500549,P2469,1,106.22
OI1084,O500550,P2215,1,11823.22
OI1085,O500550,P2430,1,11681.83
OI1086,O500550,P2584,1,674.92
OI1087,O500551,P2019,1,17038.97
OI1088,O500552,P2261,1,1508.29
OI1089,O500552,P2672,1,1757.85
OI1090,O500552,P2779,1,10919.25
OI1091,O500552,P2355,1,10050.62
OI1092,O500553,P2384,1,7262.61
OI1093,O500554,P2520,1,16320.79
OI1094,O500554,P2429,1,8830.72
OI1095,O500554,P2605,1,3614.3
OI1096,O500554,P2163,1,5554.23
OI1097,O500555,P2316,1,13515.02
OI1098,O500555,P2279,1,15989.4
OI1099,O500556,P2076,1,5145.62
OI1100,O500557,P2019,1,15966.08
OI1101,O500557,P2739,1,11932.89
OI1102,O500558,P2694,1,19239.47
OI1103,O500558,P2235,1,7938.91
OI1104,O500559,P2067,1,0.0
OI1105,O500559,P2186,1,15924.61
OI1106,O500560,P2038,2,8415.03
OI1107,O500560,P2637,1,9477.88
OI1108,O500561,P2334,1,2526.79
OI1109,O500562,P2506,1,14386.94
OI1110,O500562,P2764,1,17964.96
OI1111,O500563,P2647,1,19043.4
OI1112,O500564,P2392,1,3038.18
OI1113,O500565,P2743,2,9839.07
OI1114,O500565,P2410,1,12400.12
OI1115,O500566,P2221,1,12938.48
OI1116,O500566,P2189,1,4317.85
OI1117,O500566,P2132,1,11809.86
OI1118,O500567,P2395,1,6305.0
OI1119,O500567,P2195,1,4628.69
OI1120,O500568,P2161,1,14708.18
OI1121,O500568,P2770,1,4948.59
OI1122,O500568,P2014,1,4556.32
OI1123,O500569,P2212,1,2091.08
OI1124,O500570,P2104,1,14130.45
OI1125,O500570,P2371,1,4484.4
OI1126,O500571,P2003,1,11524.13
OI1127,O500572,P2558,1,1805.57
OI1128,O500572,P2213,1,16725.58
OI1129,O500573,P2581,1,4724.45
OI1130,O500574,P2443,1,1823.44
OI1131,O500574,P2525,1,10627.28
OI1132,O500575,P2149,1,8650.91
OI1133,O500575,P2628,1,9399.03
OI1134,O500576,P2014,1,4460.09
OI1135,O500577,P2131,1,2688.47
OI1136,O500577,P2035,1,13282.92
OI1137,O500577,P2301,1,10465.04
OI1138,O500578,P2247,1,8375.41
OI1139,O500578,P2315,1,16366.06
OI1140,O500579,P2138,1,8736.04
OI1141,O500579,P2257,1,3409.38
OI1142,O500580,P2154,1,8281.29
OI1143,O500580,P2145,1,10386.4
OI1144,O500580,P2762,1,12373.1
OI1145,O500581,P2645,1,7510.96
OI1146,O500581,P2114,1,17955.7
OI1147,O500582,P2369,1,12800.82
OI1148,O500582,P2125,1,3216.03
OI1149,O500583,P2081,1,235.98
OI1150,O500584,P2319,1,15682.69
OI1151,O500584,P2162,1,10443.37
OI1152,O500585,P2216,1,2310.32
OI1153,O500586,P2505,1,15317.23
OI1154,O500586,P2612,1,16313.96
OI1155,O500587,P2618,1,5965.2
OI1156,O500588,P2329,1,7089.14
OI1157,O500588,P2517,1,8414.36
OI1158,O500588,P2302,1,14476.93
OI1159,O500589,P2158,1,775.27
OI1160,O500589,P2712,1,10968.02
OI1161,O500590,P2744,1,9591.99
OI1162,O500590,P2041,1,17659.61
OI1163,O500590,P2364,2,10746.26
OI1164,O500590,P2435,1,5956.53
OI1165,O500591,P2244,1,14637.63
OI1166,O500591,P2505,1,15728.06
OI1167,O500591,P2574,1,19389.96
OI1168,O500591,P2284,1,16355.36
OI1169,O500592,P2535,1,7552.72
OI1170,O500592,P2152,1,4222.03
OI1171,O500593,P2516,1,6866.06
OI1172,O500594,P2485,1,2521.15
OI1173,O500594,P2615,1,16882.15
OI1174,O500594,P2285,1,11895.7
OI1175,O500595,P2322,1,13042.83
OI1176,O500595,P2744,1,9711.49
OI1177,O500595,P2073,1,13399.81
OI1178,O500595,P2568,1,14493.86
OI1179,O500596,P2527,1,17071.78
OI1180,O500596,P2707,1,7379.01
OI1181,O500596,P2137,1,2284.76
OI1182,O500597,P2585,1,10496.19
OI1183,O500597,P2184,1,4159.76
OI1184,O500597,P2601,1,11249.9
OI1185,O500597,P2006,2,9127.32
OI1186,O500598,P2787,2,15859.75
OI1187,O500599,P2544,1,17255.1
OI1188,O500600,P2383,1,16106.07
OI1189,O500601,P2308,2,19751.8
OI1190,O500601,P2256,1,5086.56
OI1191,O500602,P2159,1,4767.7
OI1192,O500603,P2535,1,7743.8
OI1193,O500603,P2104,1,14665.17
OI1194,O500604,P2598,1,12492.72
OI1195,O500605,P2184,1,3949.3
OI1196,O500606,P2149,1,8366.85
OI1197,O500606,P2750,1,8117.9
OI1198,O500607,P2517,1,8003.07
OI1199,O500608,P2011,1,17588.86
OI1200,O500608,P2179,-1,7043.11
OI1201,O500609,P2788,1,17888.11
OI1202,O500609,P2205,1,11599.67
OI1203,O500609,P2403,1,17333.76
OI1204,O500610,P2515,1,17211.1
OI1205,O500610,P2046,1,16038.53
OI1206,O500610,P2021,1,8189.68
OI1207,O500611,P2737,1,10007.91
OI1208,O500611,P2678,1,14984.84
OI1209,O500612,P2600,1,5894.0
OI1210,O500613,P2105,1,3484.39
OI1211,O500614,P2692,1,13714.81
OI1212,O500614,P2762,1,13023.72
OI1213,O500614,P2123,1,20113.57
OI1214,O500614,P2244,1,14361.87
OI1215,O500615,P2110,1,4601.33
OI1216,O500616,P2210,1,15416.94
OI1217,O500617,P2008,1,7958.93
OI1218,O500617,P2310,1,406.57
OI1219,O500617,P2067,1,0.0
OI1220,O500617,P2196,1,14131.6
OI1221,O500618,P2346,1,6470.13
OI1222,O500618,P2206,1,5130.09
OI1223,O500619,P2776,1,14789.77
OI1224,O500620,P2257,1,3593.62
OI1225,O500621,P2393,1,11565.1
OI1226,O500622,P2558,2,1692.64
OI1227,O500622,P2621,1,7317.15
OI1228,O500623,P2185,1,16438.81
OI1229,O500624,P2698,1,14940.18
OI1230,O500624,P2143,1,14201.61
OI1231,O500624,P2723,1,7153.0
OI1232,O500625,P2105,1,3406.39
OI1233,O500626,P2315,1,15812.56
OI1234,O500626,P2192,1,19470.07
OI1235,O500627,P2601,1,11776.8
OI1236,O500628,P2580,1,12374.3
OI1237,O500628,P2663,1,17101.99
OI1238,O500629,P2518,1,7925.02
OI1239,O500629,P2498,1,19161.88
OI1240,O500630,P2382,1,13113.6
OI1241,O500631,P2214,1,20758.19
OI1242,O500631,P2006,1,9439.62
OI1243,O500632,P2691,2,16490.4
OI1244,O500633,P2684,1,20634.34
OI1245,O500634,P2450,1,2813.5
OI1246,O500634,P2370,1,5046.75
OI1247,O500634,P2348,1,13817.24
OI1248,O500634,P2011,1,18533.22
OI1249,O500635,P2760,1,9123.96
OI1250,O500636,P2426,1,7968.71
OI1251,O500636,P2036,1,2002.43
OI1252,O500636,P2601,1,12230.33
OI1253,O500636,P2632,1,14228.4
OI1254,O500636,P2478,1,8620.83
OI1255,O500637,P2652,1,13182.08
OI1256,O500638,P2321,1,16713.26
OI1257,O500638,P2564,1,11274.08
OI1258,O500639,P2415,1,10469.51
OI1259,O500639,P2035,1,13361.39
OI1260,O500639,P2718,1,8355.72
OI1261,O500640,P2403,1,17191.82
OI1262,O500640,P2246,1,3254.18
OI1263,O500641,P2283,1,5735.06
OI1264,O500642,P2707,1,7621.81
OI1265,O500642,P2134,2,4273.34
OI1266,O500643,P2125,1,3184.47
OI1267,O500644,P2027,1,12486.46
OI1268,O500644,P2451,2,14726.66
OI1269,O500644,P2491,2,15811.94
OI1270,O500644,P2398,1,15693.8
OI1271,O500644,P2697,1,15214.02
OI1272,O500645,P2527,2,16971.66
OI1273,O500646,P2052,1,1909.51
OI1274,O500647,P2386,1,3393.54
OI1275,O500647,P2461,1,12710.41
OI1276,O500648,P2201,1,17887.79
OI1277,O500648,P2164,1,13632.49
OI1278,O500649,P2309,2,11993.52
OI1279,O500650,P2102,1,18038.72
OI1280,O500650,P2705,1,17288.86
OI1281,O500651,P2100,2,19447.89
OI1282,O500652,P2237,1,5555.0
OI1283,O500652,P2465,1,15089.69
OI1284,O500652,P2375,1,14440.93
OI1285,O500653,P2039,1,9792.04
OI1286,O500654,P2322,1,12821.51
OI1287,O500654,P2189,1,4660.5
OI1288,O500654,P2226,1,13294.65
OI1289,O500654,P2373,1,13111.89
OI1290,O500654,P2435,1,5741.97
OI1291,O500655,P2565,1,6657.85
OI1292,O500655,P2279,1,15938.35
OI1293,O500656,P2476,1,9397.31
OI1294,O500656,P2624,1,13082.34
OI1295,O500657,P2054,1,535.14
OI1296,O500658,P2781,1,4622.89
OI1297,O500659,P2161,1,15039.23
OI1298,O500659,P2690,1,4451.76
OI1299,O500659,P2375,1,13612.56
OI1300,O500660,P2354,1,3235.33
OI1301,O500661,P2257,1,3695.11
OI1302,O500662,P2005,1,12889.57
OI1303,O500662,P2630,1,5792.09
OI1304,O500663,P2578,2,8094.73
OI1305,O500664,P2465,2,14893.29
OI1306,O500664,P2205,1,11509.02
OI1307,O500665,P2376,1,795.09
OI1308,O500666,P2730,2,13584.7
OI1309,O500667,P2586,1,6319.55
OI1310,O500668,P2591,1,4081.34
OI1311,O500668,P2409,1,14885.86
OI1312,O500668,P2188,1,9944.61
OI1313,O500669,P2418,1,15380.21
OI1314,O500669,P2429,1,9181.09
OI1315,O500670,P2207,1,17183.95
OI1316,O500671,P2602,1,21153.57
OI1317,O500671,P2706,1,14443.6
OI1318,O500672,P2310,1,396.27
OI1319,O500673,P2657,1,8587.4
OI1320,O500674,P2443,1,1883.99
OI1321,O500674,P2302,1,15368.37
OI1322,O500674,P2461,1,11911.2
OI1323,O500675,P2469,1,98.73
OI1324,O500676,P2295,1,17428.21
OI1325,O500677,P2620,1,1915.96
OI1326,O500677,P2476,2,9517.43
OI1327,O500678,P2728,1,6632.77
OI1328,O500679,P2329,1,7123.09
OI1329,O500680,P2662,1,7335.55
OI1330,O500680,P2501,1,6540.61
OI1331,O500681,P2129,1,10684.67
OI1332,O500682,P2551,3,7269.89
OI1333,O500682,P2103,1,13911.49
OI1334,O500682,P2791,1,14264.29
OI1335,O500682,P2419,1,17590.81
OI1336,O500682,P2451,1,15465.78
OI1337,O500683,P2172,1,12015.52
OI1338,O500684,P2596,1,6367.73
OI1339,O500684,P2080,1,4162.66
OI1340,O500685,P2311,1,9844.7
OI1341,O500686,P2459,1,13675.14
OI1342,O500686,P2466,1,7050.26
OI1343,O500686,P2594,3,18716.34
OI1344,O500686,P2484,1,4388.42
OI1345,O500686,P2596,1,5953.49
OI1346,O500687,P2306,1,16462.93
OI1347,O500687,P2591,1,3946.65
OI1348,O500688,P2176,1,4773.78
OI1349,O500689,P2218,1,20364.11
OI1350,O500689,P2345,1,445.98
OI1351,O500689,P2516,1,7055.67
OI1352,O500690,P2395,1,6660.14
OI1353,O500691,P2336,1,6000.49
OI1354,O500691,P2345,1,436.67
OI1355,O500691,P2456,1,2934.35
OI1356,O500692,P2595,1,10851.92
OI1357,O500692,P2507,1,509.58
OI1358,O500693,P2072,2,6150.71
OI1359,O500693,P2181,1,12938.66
OI1360,O500694,P2200,1,14172.83
OI1361,O500695,P2495,1,9385.01
OI1362,O500695,P2385,1,4574.4
OI1363,O500696,P2398,1,16089.32
OI1364,O500697,P2328,1,5807.21
OI1365,O500697,P2651,1,2367.32
OI1366,O500698,P2790,1,11195.77
OI1367,O500699,P2134,1,4410.07
OI1368,O500699,P2303,1,1393.1
OI1369,O500700,P2020,1,717.69
OI1370,O500701,P2241,1,12886.91
OI1371,O500702,P2659,1,13607.05
OI1372,O500703,P2375,1,14093.07
OI1373,O500703,P2592,1,449.42
OI1374,O500703,P2765,1,5265.92
OI1375,O500703,P2335,1,4454.65
OI1376,O500704,P2207,2,16470.27
OI1377,O500705,P2415,1,9482.43
OI1378,O500705,P2315,1,17065.94
OI1379,O500705,P2610,1,4924.54
OI1380,O500705,P2624,3,12799.91
OI1381,O500706,P2748,1,2765.85
OI1382,O500706,P2092,1,3063.59
OI1383,O500706,P2218,1,19932.28
OI1384,O500706,P2554,2,17941.43
OI1385,O500707,P2473,1,16112.79
OI1386,O500708,P2287,1,12561.08
OI1387,O500708,P2639,1,7031.4
OI1388,O500709,P2513,1,18398.79
OI1389,O500709,P2725,1,8372.46
OI1390,O500709,P2430,3,12391.56
OI1391,O500710,P2749,1,8722.37
OI1392,O500710,P2190,1,7091.43
OI1393,O500711,P2344,1,19380.4
OI1394,O500711,P2478,1,9106.05
OI1395,O500711,P2187,1,17044.04
OI1396,O500712,P2381,1,15349.99
OI1397,O500713,P2035,1,13379.76
OI1398,O500713,P2031,1,9295.89
OI1399,O500713,P2631,1,2875.62
OI1400,O500714,P2264,1,5685.88
OI1401,O500715,P2596,1,6417.39
OI1402,O500715,P2244,1,14594.2
OI1403,O500715,P2278,1,199.63
OI1404,O500716,P2013,1,13961.62
OI1405,O500717,P2306,1,16612.5
OI1406,O500718,P2704,1,2111.88
OI1407,O500719,P2335,1,4414.45
OI1408,O500719,P2130,1,10452.49
OI1409,O500719,P2039,1,9912.62
OI1410,O500719,P2725,1,8483.51
OI1411,O500720,P2533,2,19808.56
OI1412,O500721,P2649,1,1359.75
OI1413,O500721,P2079,1,8913.34
OI1414,O500722,P2037,1,8005.56
OI1415,O500723,P2122,1,18223.77
OI1416,O500723,P2404,1,10104.74
OI1417,O500723,P2269,1,3662.83
OI1418,O500724,P2588,1,1753.52
OI1419,O500724,P2584,1,650.53
OI1420,O500725,P2332,1,20475.0
OI1421,O500725,P2376,1,799.08
OI1422,O500726,P2396,1,3818.09
OI1423,O500727,P2229,1,6669.02
OI1424,O500728,P2632,1,13957.05
OI1425,O500728,P2630,1,5849.08
OI1426,O500728,P2441,1,10633.57
OI1427,O500729,P2464,1,18794.47
OI1428,O500730,P2752,1,5831.6
OI1429,O500730,P2633,1,12076.34
OI1430,O500730,P2695,1,0.0
OI1431,O500731,P2206,1,5388.17
OI1432,O500732,P2512,1,13241.71
OI1433,O500733,P2595,1,10477.18
OI1434,O500734,P2599,1,16167.26
OI1435,O500735,P2261,1,1549.79
OI1436,O500735,P2474,1,1593.84
OI1437,O500735,P2524,1,3069.53
OI1438,O500735,P2412,1,3861.95
OI1439,O500736,P2487,1,8026.46
OI1440,O500736,P2275,1,2084.59
OI1441,O500737,P2664,1,6243.61
OI1442,O500738,P2248,1,14217.08
OI1443,O500738,P2730,1,12950.55
OI1444,O500738,P2356,1,16885.33
OI1445,O500738,P2145,1,10611.27
OI1446,O500739,P2285,1,12199.25
OI1447,O500740,P2333,2,14759.96
OI1448,O500741,P2096,1,6085.51
OI1449,O500741,P2411,1,4434.95
OI1450,O500742,P2191,1,2198.49
