order_id,customer_id,order_date,order_status,payment_method,discount,shipping_cost
O500367,C114501,2025-06-01 00:41:54,Completed,Credit Card,0.2,0.0
O500368,C110951,2025-01-13 11:20:43,Pending,Net Banking,0.0,0.0
O500369,C100869,2025-03-31 14:44:41,Completed,Credit Card,0.05,49.0
O500370,C100362,2025-12-14 01:55:42,Completed,Credit Card,0.0,49.0
O500371,C107271,2024-03-29 16:41:33,Completed,UPI,0.0,0.0
O500372,C108368,2023-05-08 00:58:55,Pending,UPI,0.0,0.0
O500373,C113074,2025-05-30 22:36:17,Pending,Net Banking,0.0,99.0
O500374,C114055,2025-03-02 23:03:38,Completed,Net Banking,0.0,0.0
O500375,C109411,2025-12-24 15:55:27,Completed,Net Banking,0.0,149.0
O500376,C112911,2025-10-06 17:05:31,Completed,Net Banking,0.05,0.0
O500377,C104855,2025-04-17 06:30:38,Cancelled,Credit Card,0.0,0.0
O500378,C100413,2025-12-01 07:20:57,Completed,COD,0.0,99.0
O500379,C113824,2025-08-02 18:15:05,Completed,Credit Card,0.0,99.0
O500380,C103348,2025-10-30 13:31:14,Completed,COD,0.2,49.0
O500381,C110951,2024-08-13 20:26:01,Completed,COD,0.0,49.0
O500382,C109918,2024-01-23 11:56:02,Pending,Credit Card,0.0,149.0
O500383,C102431,2024-03-24 02:36:36,Completed,Credit Card,0.0,0.0
O500384,C102986,2024-12-30 22:30:01,Pending,Debit Card,0.15,0.0
O500385,C104989,2025-12-20 16:18:10,Completed,COD,0.2,149.0
O500386,C111375,2025-08-05 19:17:26,Completed,WALLET,0.2,149.0
O500387,C100586,2025-12-24 10:52:34,Pending,Wallet,0.2,0.0
O500388,C106167,2025-07-18 15:36:24,Completed,COD,0.15,49.0
O500389,C110017,2025-12-13 18:34:31,Returned,Debit Card,,149.0
O500390,C102606,2025-01-27 21:38:32,Completed,WALLET,0.0,99.0
O500391,C101803,2025-05-25 07:45:08,Cancelled,UPI,0.2,0.0
O500392,C105912,2023-08-21 00:20:41,Pending,Debit Card,0.05,0.0
O500393,C104374,2025-07-26 06:59:40,Pending,Debit Card,0.0,49.0
O500394,C109777,2025-05-23 00:26:28,Pending,COD,0.2,99.0
O500395,C114619,2025-03-26 14:24:15,Completed,Credit Card,0.0,49.0
O500396,C100057,2025-06-25 21:20:43,Cancelled,debit card,0.1,0.0
O500397,C113594,2024-10-10 21:48:30,Completed,Net Banking,0.05,0.0
O500398,C106571,2024-04-03 08:20:29,Completed,Debit Card,0.15,149.0
O500399,C110001,2023-03-04 15:14:24,Completed,COD,0.0,49.0
O500400,C112808,2025-11-12 23:54:22,Pending,Wallet,0.0,49.0
O500401,C108654,2025-09-02 10:02:40,Completed,Wallet,0.0,99.0
O500402,C101484,2025-11-10 03:41:06,Completed,upi,0.0,0.0
O500403,C102157,2025-07-20 12:31:00,Completed,Net Banking,0.05,0.0
O500404,C111878,2025-04-13 20:46:03,Completed,UPI,0.0,0.0
O500405,C103498,2025-10-07 10:49:07,Completed,Net Banking,0.05,99.0
O500406,C108600,2024-08-19 16:10:57,Pending,Debit Card,0.0,149.0
O500407,C106492,2024-07-19 03:51:25,Returned,Wallet,0.0,0.0
O500408,C104624,2024-08-25 20:04:34,Cancelled,Debit Card,0.05,0.0
O500409,C111842,2025-06-04 09:09:14,Pending,UPI,0.05,99.0
O500410,C111000,2024-11-02 19:40:55,Completed,Wallet,0.2,0.0
O500411,C109740,2024-10-12 15:27:21,Returned,UPI,0.2,0.0
O500412,C105664,2025-10-30 21:34:27,Completed,Wallet,0.15,99.0
O500413,C103464,2025-01-08 05:41:55,Returned,Net Banking,0.0,149.0
O500414,C107806,2025-10-31 12:43:25,Completed,Wallet,0.2,99.0
O500415,C112307,2025-11-03 12:36:56,Completed,UPI,0.0,149.0
O500416,C108675,2025-07-30 21:31:39,Returned,Debit Card,0.05,49.0
O500417,C114629,2025-12-03 01:53:52,Completed,Net Banking,0.05,
O500418,C100229,2025-11-28 10:48:00,Completed,Credit Card,,149.0
O500419,C111736,2025-01-05 17:25:47,Returned,Credit Card,0.0,49.0
O500420,C110384,2024-03-07 01:25:15,Completed,UPI,0.1,0.0
O500421,C112542,2024-04-06 15:54:32,Completed,UPI,0.0,
O500422,C105077,2025-05-16 04:36:09,Completed,Credit Card,0.2,149.0
O500423,C107715,2024-10-14 20:01:43,Returned,COD,0.05,0.0
O500424,C112013,2025-08-02 08:57:41,Cancelled,Debit Card,0.0,0.0
O500425,C111436,2025-08-28 22:24:10,Returned,Credit Card,0.0,49.0
O500426,C105065,2025-12-17 11:09:25,Completed,UPI,0.1,149.0
O500427,C104927,2025-01-18 02:50:06,Completed,Debit Card,0.1,49.0
O500428,C109982,2023-10-03 00:54:49,Completed,Debit Card,0.05,0.0
O500429,C114066,2025-07-14 22:07:44,Cancelled,Wallet,0.1,0.0
O500430,C106641,2024-05-20 22:59:48,Completed,Credit Card,0.2,0.0
O500431,C105335,2025-10-08 16:02:49,Pending,UPI,0.0,0.0
O500432,C113457,2025-12-08 15:06:17,Cancelled,UPI,0.2,149.0
O500433,C110246,2025-04-09 18:04:51,Completed,Debit Card,0.0,49.0
O500434,C105883,2025-12-01 11:52:21,Completed,Debit Card,0.0,149.0
O500435,C100879,2025-10-01 18:07:52,Completed,Wallet,0.0,99.0
O500436,C110843,2024-10-09 11:49:53,Returned,UPI,0.1,
O500437,C105334,2025-02-26 01:56:38,Cancelled,Debit Card,,149.0
O500438,C101051,2025-06-28 04:15:57,Completed,COD,0.2,49.0
O500439,C109223,2025-08-27 01:18:39,Completed,Debit Card,0.0,49.0
O500440,C104902,2025-09-25 17:26:50,Completed,COD,0.05,149.0
O500441,C105125,2023-10-02 01:04:19,Returned,Credit Card,0.0,99.0
O500442,C107268,2025-10-16 17:20:56,Completed,Debit Card,,99.0
O500443,C110789,2024-11-06 13:20:12,Completed,Credit Card,0.0,0.0
O500444,C104209,2024-07-31 18:04:52,Returned,Credit Card,0.0,99.0
O500445,C101220,2025-09-08 13:49:29,Completed,Debit Card,0.0,149.0
O500446,C106427,2025-10-27 10:01:12,Completed,Credit Card,0.2,99.0
O500447,C100839,2025-11-10 03:30:47,Cancelled,Wallet,0.0,0.0
O500448,C110473,2025-06-17 06:45:05,Cancelled,Net Banking,0.2,49.0
O500449,C114464,2024-12-12 01:17:45,Completed,DEBIT CARD,0.1,0.0
O500450,C109915,2025-11-30 16:12:18,Cancelled,COD,0.1,99.0
O500451,C104196,2025-05-09 11:04:14,Pending,Debit Card,0.2,149.0
O500452,C102768,2024-08-04 22:44:51,Completed,COD,0.05,0.0
O500453,C103564,2023-12-09 20:11:52,Completed,Net Banking,0.15,0.0
O500454,C103399,2025-08-15 05:47:52,Completed,Credit Card,0.2,0.0
O500455,C104772,2025-10-15 22:51:46,Returned,COD,0.15,0.0
O500456,C101485,2025-06-24 21:18:08,Pending,COD,0.15,149.0
O500457,C113477,2024-07-23 08:09:22,Cancelled,Net Banking,0.0,49.0
O500458,C113310,2025-01-10 05:45:28,Cancelled,Wallet,0.0,0.0
O500459,C109273,2025-12-27 13:55:06,Completed,Net Banking,0.0,0.0
O500460,C100931,2025-09-07 14:10:28,Completed,UPI,0.1,0.0
O500461,C112117,2025-08-31 03:04:02,Completed,Credit Card,0.15,99.0
O500462,C100931,2025-08-10 12:03:44,Completed,Wallet,0.0,149.0
O500463,C101618,2025-06-10 12:07:48,Cancelled,Wallet,0.2,0.0
O500464,C104938,2025-12-16 16:38:05,Completed,Net Banking,0.2,0.0
O500465,C106546,2025-10-21 05:11:14,Pending,COD,0.0,0.0
O500466,C105345,2025-11-17 11:16:34,Cancelled,UPI,0.1,0.0
O500467,C102525,2025-10-31 04:46:20,Pending,COD,0.0,149.0
O500468,C101692,2024-05-26 08:53:59,Pending,Net Banking,0.0,49.0
O500469,C112916,2025-11-28 14:37:14,Completed,UPI,0.0,0.0
O500470,C105506,2025-01-27 01:45:14,Completed,COD,0.2,0.0
O500471,C103351,2025-07-13 01:15:21,Completed,COD,0.2,49.0
O500472,C107392,2025-08-22 06:30:10,Completed,COD,0.0,0.0
O500473,C100558,2025-11-29 01:26:52,Pending,Debit Card,0.0,49.0
O500474,C109032,2023-12-24 09:48:37,Cancelled,debit card,0.0,0.0
O500475,C103783,2025-12-31 00:00:00,Completed,COD,0.05,49.0
O500476,C109002,2024-02-17 10:08:24,Completed,Debit Card,0.0,99.0
O500477,C109257,2025-12-17 08:41:34,Completed,COD,0.2,0.0
O500478,C112204,2025-06-27 07:29:06,Completed,Credit Card,0.0,0.0
O500479,C103514,2025-08-10 00:58:25,Completed,Credit Card,0.05,49.0
O500480,C107043,2025-03-31 01:45:36,Completed,Credit Card,0.05,149.0
O500481,C114492,2025-12-15 00:50:48,Completed,COD,0.15,149.0
O500482,C110926,2025-08-01 16:40:24,Completed,Credit Card,0.0,99.0
O500483,C114719,2024-12-01 14:47:19,Completed,Wallet,0.0,49.0
O500484,C113969,2024-02-22 09:34:55,Completed,Credit Card,0.0,99.0
O500485,C109203,2025-09-02 02:11:17,Completed,Wallet,0.0,149.0
O500486,C104019,2025-10-18 14:08:31,Completed,Debit Card,0.15,49.0
O500487,C111375,2025-07-29 22:05:08,Completed,Net Banking,0.15,149.0
O500488,C110479,2025-11-14 01:40:28,Cancelled,Debit Card,0.0,149.0
O500489,C108880,2025-10-27 21:05:48,Cancelled,Credit Card,0.2,99.0
O500490,C110477,2024-11-08 08:45:38,Completed,Net Banking,0.05,0.0
O500491,C109245,2025-12-24 05:31:00,Pending,UPI,0.1,149.0
O500492,C107850,2025-08-13 17:43:59,Pending,UPI,0.05,0.0
O500493,C106306,2024-09-22 03:11:23,Completed,COD,0.05,0.0
O500494,C100682,2025-01-20 22:40:18,Completed,COD,0.0,
O500495,C113011,2025-08-29 20:23:38,Completed,Wallet,0.2,0.0
O500496,C113005,2025-12-27 20:12:59,Completed,COD,0.0,149.0
O500497,C108940,2025-11-28 05:38:20,Completed,COD,0.0,0.0
O500498,C104084,2025-08-29 00:38:38,Completed,Debit Card,0.0,149.0
O500499,C100425,2025-12-11 23:32:19,Completed,Wallet,0.0,0.0
O500500,C100019,2024-12-02 13:58:35,Completed,COD,0.0,0.0
O500501,C101087,2025-04-16 16:40:07,Completed,Wallet,0.15,49.0
O500502,C105447,2025-05-20 01:06:14,Completed,Wallet,0.0,49.0
O500503,C102873,2025-10-23 20:18:37,Completed,Credit Card,0.15,0.0
O500504,C104035,2025-05-03 17:28:42,Cancelled,Net Banking,0.1,149.0
O500505,C110508,2024-09-17 16:12:58,Cancelled,COD,0.0,99.0
O500506,C114461,2025-12-30 17:18:56,Completed,Net Banking,0.1,0.0
O500507,C103150,2024-02-18 18:53:59,Completed,Net Banking,0.2,99.0
O500508,C107076,2025-09-04 11:58:46,Returned,Debit Card,0.0,99.0
O500509,C114947,2025-12-12 03:10:54,Cancelled,Net Banking,0.0,99.0
O500510,C114032,2025-12-30 19:41:18,Completed,debit card,0.2,0.0
O500511,C105325,2025-06-25 21:15:34,Cancelled,Net Banking,0.1,49.0
O500512,C104855,2025-12-04 17:46:04,Completed,Debit Card,0.05,0.0
O500513,C103695,2025-07-04 03:23:14,Completed,UPI,0.0,149.0
O500514,C102397,2025-05-19 23:17:39,Completed,UPI,0.0,49.0
O500515,C106976,2025-10-10 09:01:29,Returned,Debit Card,0.0,149.0
O500516,C105172,2025-10-07 00:16:08,Completed,upi,0.1,0.0
O500517,C111203,2025-04-19 12:18:13,Completed,Debit Card,0.0,49.0
O500518,C103613,2025-12-09 15:44:20,Cancelled,COD,0.0,149.0
O500519,C111065,2025-11-15 21:09:11,Completed,Net Banking,0.0,99.0
O500520,C104401,2024-02-09 17:39:11,Cancelled,Debit Card,0.15,49.0
O500521,C108928,2024-06-22 14:57:12,Completed,Credit Card,0.2,0.0
O500522,C109631,2025-08-04 23:07:51,Completed,UPI,0.0,0.0
O500523,C110120,2024-06-16 00:47:21,Pending,credit card,0.1,99.0
O500524,C102669,2025-07-10 01:25:59,Completed,Net Banking,0.15,
O500525,C104316,2025-10-20 06:02:21,Completed,Wallet,0.0,0.0
O500526,C103748,2025-01-17 11:04:32,Completed,Debit Card,0.2,149.0
O500527,C108678,2025-09-16 19:20:42,Pending,CREDIT CARD,0.0,49.0
O500528,C101136,2023-11-11 00:04:03,Completed,Wallet,0.1,49.0
O500529,C107840,2025-11-18 18:00:12,Completed,Net Banking,0.05,0.0
O500530,C101320,2024-11-12 12:45:03,Cancelled,UPI,0.2,49.0
O500531,C105099,2025-11-16 01:14:58,Completed,Wallet,0.0,49.0
O500532,C110312,2025-10-13 12:25:02,Completed,COD,0.1,49.0
O500533,C106259,2024-10-20 18:41:04,Completed,COD,0.0,99.0
O500534,C104267,2025-06-21 04:33:53,Completed,UPI,0.0,149.0
O500535,C109283,2025-09-02 10:23:31,Pending,Net Banking,0.0,49.0
O500536,C111129,2025-11-30 15:58:19,Returned,COD,0.0,149.0
O500537,C103863,2025-05-30 20:11:35,Returned,Wallet,0.0,149.0
O500538,C104571,2024-11-16 13:44:47,Completed,COD,0.2,0.0
O500539,C109655,2025-10-08 02:22:13,Completed,Wallet,0.2,149.0
O500540,C114540,2025-06-16 17:46:03,Cancelled,Credit Card,0.15,0.0
O500541,C103266,2024-02-29 18:48:12,Completed,Net Banking,0.15,149.0
O500542,C109849,2024-10-07 10:57:47,Completed,UPI,0.0,49.0
O500543,C113661,2025-04-21 16:11:58,Pending,Net Banking,0.2,149.0
O500544,C107007,2024-10-28 07:55:52,Completed,Debit Card,0.15,149.0
O500545,C104819,2025-01-21 21:03:15,Completed,UPI,0.1,49.0
O500546,C110049,2025-09-21 08:14:59,Completed,COD,0.15,0.0
O500547,C100475,2025-11-19 10:34:50,Completed,Debit Card,0.1,0.0
O500548,C105452,2025-07-07 04:40:41,Completed,Net Banking,0.1,0.0
O500549,C103919,2025-09-04 04:45:56,Completed,Debit Card,0.05,0.0
O500550,C103452,2024-08-22 16:09:32,Completed,COD,0.15,149.0
O500551,C102741,2024-07-19 04:00:58,Completed,Credit Card,0.0,49.0
O500552,C111081,2025-01-26 00:55:29,Pending,Net Banking,0.0,0.0
O500553,C114392,2024-04-06 23:48:38,Completed,UPI,0.0,149.0
O500554,C105846,2025-07-08 00:36:39,Completed,COD,0.0,0.0
O500555,C100748,2025-08-10 09:27:39,Completed,Credit Card,0.0,0.0
O500556,C110809,2024-10-14 12:36:45,Returned,COD,0.0,49.0
O500557,C108104,2025-10-18 11:07:59,Returned,Debit Card,0.05,0.0
O500558,C110868,2025-12-31 14:37:12,Completed,Net Banking,0.0,49.0
O500559,C109760,2025-07-14 04:01:02,Cancelled,NET BANKING,0.15,149.0
O500560,C113644,2025-11-24 00:13:19,Completed,Net Banking,0.2,0.0
O500561,C102157,2025-04-11 19:59:01,Completed,Wallet,0.0,99.0
O500562,C102573,2024-08-30 16:15:33,Completed,Wallet,0.15,149.0
O500563,C105177,2025-09-19 10:52:29,Completed,Wallet,0.15,99.0
O500564,C107456,2025-12-04 23:06:09,Cancelled,Net Banking,0.05,0.0
O500565,C113950,2025-11-18 15:34:56,Cancelled,UPI,0.2,149.0
O500566,C113663,2025-07-10 18:08:20,Returned,Credit Card,0.0,149.0
O500567,C113101,2024-10-11 02:39:41,Cancelled,Net Banking,0.0,49.0
O500568,C103416,2025-08-13 21:58:45,Completed,Wallet,0.2,0.0
O500569,C110970,2024-01-03 10:33:35,Cancelled,Credit Card,0.0,149.0
O500570,C105825,2025-07-29 02:27:17,Cancelled,Net Banking,0.05,0.0
O500571,C114025,2025-07-06 09:20:54,Returned,Debit Card,0.1,0.0
O500572,C103278,2025-03-17 15:18:51,Completed,UPI,0.0,0.0
O500573,C102166,2025-04-14 17:35:51,Cancelled,Wallet,0.15,149.0
O500574,C112685,2023-11-14 22:59:28,Completed,Credit Card,0.0,49.0
O500575,C110780,2025-05-07 00:52:11,Completed,Debit Card,0.0,149.0
O500576,C112387,2023-06-29 06:15:21,Completed,  COD  ,0.0,0.0
O500577,C102431,2025-08-28 23:09:55,Cancelled,Wallet,0.0,149.0
O500578,C113302,2025-07-22 16:09:20,Cancelled,COD,0.05,149.0
O500579,C110183,2025-02-13 22:20:30,Completed,Net Banking,0.0,149.0
O500580,C109813,2024-02-04 21:04:28,Completed,COD,0.0,0.0
O500581,C108789,2025-12-06 18:39:53,Completed,Debit Card,0.15,149.0
O500582,C111499,2025-09-25 23:04:27,Returned,Net Banking,0.2,0.0
O500583,C106301,2024-05-10 16:15:58,Completed,Debit Card,0.0,49.0
O500584,C102045,2025-03-16 11:43:36,Completed,Credit Card,0.15,0.0
O500585,C108117,2025-08-27 00:12:13,Completed,Credit Card,0.1,49.0
O500586,C111259,2024-07-31 20:24:39,Returned,Wallet,0.0,0.0
O500587,C102363,2025-09-22 16:02:52,Completed,COD,0.1,49.0
O500588,C103440,2024-10-01 07:22:31,Returned,Net Banking,0.15,0.0
O500589,C110461,2025-07-17 17:10:57,Pending,Credit Card,0.0,0.0
O500590,C104106,2024-12-05 10:41:01,Cancelled,Wallet,0.0,0.0
O500591,C102582,2025-06-03 08:25:22,Cancelled,Debit Card,0.2,49.0
O500592,C113378,2024-05-10 19:58:29,Returned,UPI,0.2,99.0
O500593,C102466,2025-02-20 06:28:46,Cancelled,UPI,0.05,0.0
O500594,C105209,2025-05-04 22:13:42,Completed,Credit Card,0.0,0.0
O500595,C106493,2024-06-04 22:32:41,Completed,Debit Card,0.15,149.0
O500596,C107217,2024-04-03 00:19:19,Completed,Wallet,0.05,49.0
O500597,C105471,2025-06-04 13:32:26,Returned,Debit Card,0.0,149.0
O500598,C113751,2025-12-25 23:37:51,Completed,COD,0.05,149.0
O500599,C109915,2025-04-07 22:46:31,Cancelled,UPI,0.2,149.0
O500600,C105443,2025-09-05 10:28:29,Pending,COD,0.05,0.0
O500601,C105412,2025-11-11 09:50:18,Completed,Net Banking,0.1,49.0
O500602,C107642,2023-06-01 14:59:48,Completed,Debit Card,0.15,0.0
O500603,C100510,2025-10-11 19:10:32,Pending,Net Banking,0.05,0.0
O500604,C113963,2025-12-28 19:35:10,Cancelled,UPI,0.2,149.0
O500605,C103428,2023-04-01 07:37:30,Completed,COD,0.0,0.0
O500606,C110474,2025-10-15 00:09:20,Completed,Debit Card,0.15,99.0
O500607,C111705,2025-11-15 20:19:20,Completed,COD,0.2,49.0
O500608,C112467,2025-09-28 13:06:19,Cancelled,Wallet,0.15,99.0
O500609,C102530,2025-01-09 03:53:09,Completed,Net Banking,0.0,49.0
O500610,C108085,2024-05-15 01:07:51,Completed,UPI,0.0,0.0
O500611,C101268,2025-11-27 00:59:09,Completed,Wallet,0.0,149.0
O500612,C112132,2025-12-17 12:13:46,Cancelled,Wallet,0.15,49.0
O500613,C107378,2025-10-05 02:16:02,Completed,UPI,0.15,0.0
O500614,C102433,2025-12-07 22:09:56,Completed,Net Banking,0.0,49.0
O500615,C110806,2024-12-07 04:01:55,Completed,Net Banking,0.0,0.0
O500616,C105019,2025-11-20 04:30:20,Completed,Net Banking,0.15,
O500617,C101722,2024-06-13 20:34:25,Completed,Debit Card,0.0,149.0
O500618,C106992,2025-06-20 08:46:40,Completed,UPI,0.1,149.0
O500619,C103596,2024-01-05 13:20:11,Completed,Debit Card,0.15,99.0
O500620,C114322,2025-11-02 13:36:09,Returned,Net Banking,0.05,0.0
O500621,C105471,2025-04-25 15:40:02,Pending,UPI,0.15,149.0
O500622,C108641,2025-03-04 06:16:22,Cancelled,Net Banking,0.15,49.0
O500623,C114297,2023-11-03 04:31:23,Pending,Net Banking,0.2,99.0
O500624,C105952,2025-09-23 16:13:37,Returned,COD,,0.0
O500625,C105416,2025-08-16 20:40:29,Pending,Wallet,0.15,0.0
O500626,C102488,2025-12-31 17:17:04,Pending,Net Banking,0.0,0.0
O500627,C114133,2024-10-08 10:32:43,Completed,COD,0.0,0.0
O500628,C112073,2025-11-05 16:57:35,Returned,UPI,0.0,49.0
O500629,C103388,2025-11-07 15:15:00,Completed,COD,0.1,0.0
O500630,C105048,2024-10-21 15:25:25,Returned,Credit Card,0.05,99.0
O500631,C113781,2025-01-08 14:14:52,Completed,Wallet,0.2,0.0
O500632,C108091,2025-09-10 00:30:31,Completed,COD,0.0,0.0
O500633,C108404,2025-08-03 09:38:37,Cancelled,COD,0.15,99.0
O500634,C109764,2025-01-14 17:58:05,Returned,  COD  ,0.0,0.0
O500635,C111461,2025-05-30 01:00:34,Completed,Wallet,0.2,149.0
O500636,C114150,2024-05-05 07:06:37,Completed,Credit Card,0.0,49.0
O500637,C112094,2025-03-16 11:56:41,Completed,Debit Card,0.0,49.0
O500638,C114079,2024-11-05 06:17:57,Completed,UPI,0.0,49.0
O500639,C112373,2025-12-13 10:03:05,Pending,Credit Card,0.2,149.0
O500640,C100710,2025-03-21 01:44:36,Completed,Credit Card,0.15,0.0
O500641,C101774,2023-06-09 12:38:50,Completed,COD,0.1,0.0
O500642,C113305,2025-11-18 15:54:42,Cancelled,Wallet,0.05,49.0
O500643,C100420,2025-04-11 01:46:38,Pending,Debit Card,0.0,0.0
O500644,C111965,2025-01-26 14:14:03,Pending,UPI,0.0,149.0
O500645,C112788,2025-04-20 13:04:46,Pending,Debit Card,0.05,149.0
O500646,C106298,2025-10-12 15:06:38,Completed,Debit Card,0.2,99.0
O500647,C105358,2025-11-01 16:50:29,Returned,Net Banking,0.1,99.0
O500648,C102967,2025-12-30 20:06:18,Completed,Wallet,0.0,99.0
O500649,C100745,2025-11-15 13:27:12,Completed,UPI,0.0,149.0
O500650,C111211,2025-09-01 15:21:51,Completed,Debit Card,0.2,99.0
O500651,C101106,2025-08-16 19:06:24,Completed,Net Banking,0.1,0.0
O500652,C114230,2025-01-28 19:17:12,Completed,COD,0.2,99.0
O500653,C104529,2025-08-18 01:50:16,Returned,Net Banking,0.0,0.0
O500654,C111965,2025-07-19 10:11:36,Completed,COD,0.2,0.0
O500655,C100904,2024-11-25 13:35:07,Completed,COD,0.15,99.0
O500656,C108082,2025-08-24 03:23:29,Completed,Wallet,0.1,49.0
O500657,C105282,2025-02-17 20:41:07,Completed,Wallet,0.0,0.0
O500658,C100461,2025-09-02 05:33:16,Cancelled,wallet,0.2,0.0
O500659,C109870,2024-01-10 18:18:32,Completed,Net Banking,0.05,0.0
O500660,C114206,2025-06-12 04:00:35,Returned,COD,0.2,49.0
O500661,C100167,2024-08-23 12:54:41,Returned,Credit Card,0.0,0.0
O500662,C104120,2025-06-12 12:14:39,Completed,Wallet,0.2,149.0
O500663,C110572,2025-09-09 12:28:53,Returned,UPI,0.0,0.0
O500664,C113096,2024-01-16 07:08:57,Returned,Wallet,0.1,
O500665,C102909,2025-07-15 20:22:08,Completed,cod,0.2,99.0
O500666,C101054,2024-11-21 04:57:26,Completed,COD,0.1,149.0
O500667,C100139,2025-01-14 20:18:26,Cancelled,Net Banking,0.0,0.0
O500668,C103294,2024-07-09 12:10:17,Returned,Wallet,0.1,149.0
O500669,C101058,2025-12-03 16:45:34,Returned,Net Banking,0.0,149.0
O500670,C105440,2025-12-26 03:29:13,Completed,UPI,0.1,0.0
O500671,C106658,2025-12-06 13:45:07,Cancelled,UPI,0.0,149.0
O500672,C107274,2024-08-25 09:25:05,Completed,Debit Card,0.0,99.0
O500673,C102179,2024-12-12 02:00:58,Cancelled,Wallet,0.15,0.0
O500674,C107051,2025-09-18 21:25:17,Cancelled,Net Banking,0.15,0.0
O500675,C100141,2023-07-09 00:33:02,Cancelled,Debit Card,0.0,49.0
O500676,C103646,2025-12-11 12:41:07,Cancelled,COD,0.0,99.0
O500677,C105604,2025-09-28 06:53:11,Cancelled,  Debit Card  ,0.1,149.0
O500678,C101791,2025-11-08 03:49:21,Pending,Credit Card,0.2,149.0
O500679,C112271,2025-03-15 12:53:38,Returned,Net Banking,0.15,0.0
O500680,C103057,2025-12-06 00:16:06,Returned,UPI,0.0,49.0
O500681,C111353,2025-03-08 10:43:15,Completed,UPI,0.1,0.0
O500682,C107191,2024-04-06 03:26:48,Returned,UPI,0.15,99.0
O500683,C107273,2025-12-31 23:30:05,Pending,UPI,0.2,149.0
O500684,C109724,2025-08-31 23:03:16,Completed,Wallet,0.05,0.0
O500685,C100670,2024-11-07 16:47:55,Completed,Wallet,0.0,99.0
O500686,C101186,2025-06-05 20:54:45,Completed,Debit Card,0.0,99.0
O500687,C104956,2025-03-07 09:23:45,Pending,Wallet,0.05,0.0
O500688,C106318,2025-11-09 11:40:25,Cancelled,UPI,0.05,0.0
O500689,C106521,2023-08-30 12:58:43,Completed,Credit Card,0.2,49.0
O500690,C110178,2025-02-07 15:48:04,Cancelled,UPI,0.0,0.0
O500691,C100011,2025-06-22 20:10:24,Completed,Net Banking,0.1,49.0
O500692,C114459,2025-09-01 20:11:20,Completed,Wallet,0.0,0.0
O500693,C102655,2024-04-13 09:58:06,Pending,UPI,0.05,49.0
O500694,C103784,2025-12-15 11:21:49,Completed,Net Banking,0.2,99.0
O500695,C113650,2025-12-21 13:16:48,Completed,Credit Card,0.2,49.0
O500696,C100080,2025-02-04 13:49:25,Completed,Credit Card,0.05,149.0
O500697,C114944,2025-07-21 21:23:54,Cancelled,UPI,0.2,0.0
O500698,C100546,2025-07-21 03:02:54,Completed,Credit Card,0.0,0.0
O500699,C101819,2025-09-06 23:10:01,Returned,Credit Card,0.2,149.0
O500700,C103658,2025-07-24 09:09:08,Completed,UPI,0.2,0.0
O500701,C106640,2025-08-12 13:18:27,Completed,UPI,0.0,0.0
O500702,C107840,2025-09-06 08:21:19,Returned,COD,0.2,49.0
O500703,C101593,2025-12-18 16:42:14,Cancelled,Wallet,0.15,49.0
O500704,C101103,2024-11-21 16:58:45,Completed,Net Banking,0.0,0.0
O500705,C100481,2025-06-24 12:05:54,Pending,Net Banking,0.0,149.0
O500706,C103900,2024-09-09 18:32:00,Cancelled,UPI,0.0,99.0
O500707,C113877,2024-10-20 11:54:19,Cancelled,Wallet,0.1,99.0
O500708,C105904,2025-12-13 13:06:13,Completed,Wallet,0.2,0.0
O500709,C111492,2023-04-11 01:04:57,Completed,COD,0.2,0.0
O500710,C102901,2025-12-04 21:00:48,Completed,Debit Card,0.0,0.0
O500711,C100976,2025-07-29 07:31:57,Completed,Net Banking,0.2,99.0
O500712,C108368,2024-07-26 03:30:58,Completed,Debit Card,0.1,0.0
O500713,C112394,2025-02-28 04:40:25,Returned,COD,0.1,0.0
O500714,C113534,2025-12-10 09:28:12,Completed,Wallet,0.0,0.0
O500715,C108255,2025-09-19 06:59:51,Cancelled,Debit Card,0.1,0.0
O500716,C104491,2025-07-30 22:10:46,Completed,Wallet,0.0,0.0
O500717,C101659,2023-12-08 20:33:38,Completed,UPI,0.0,0.0
O500718,C110062,2025-07-07 16:52:40,Completed,Net Banking,0.15,99.0
