date,channel,campaign,spend,impressions,clicks,conversions
2023-02-03,Organic Search,SEO_Blog,396.69,6191,208,3
2023-02-03,Organic Search,SEO_Category,475.98,10316,155,2
2023-02-03,Affiliate,Affiliate_Network_A,602.09,649,14,0
2023-02-03,Affiliate,Affiliate_Network_B,414.87,887,32,1
2023-02-03,Referral,Referral_Program,205.56,16629,291,19
2023-02-04,Google Ads,Search_Brand,8196.54,11373,212,5
2023-02-04,Google Ads,Search_Generic,3568.25,3883,154,10
2023-02-04,Google Ads,Shopping_Ads,488.41,10390,120,4
2023-02-04,Google Ads,Display_Retarget,8958.04,8405,241,10
2023-02-04,Meta Ads,FB_Prospecting,545.89,2558,55,4
2023-02-04,Meta Ads,IG_Retarget,149.29,570,9,0
2023-02-04,Meta Ads,FB_Lookalike,4940.49,5234,216,10
2023-02-04,YouTube Ads,YT_Skippable,1293.98,1837,35,1
2023-02-04,Email,Cart_Recovery,3201.63,19061,239,10
2023-02-04,Organic Search,SEO_Blog,38.54,8251,44,3
2023-02-04,Organic Search,SEO_Category,115.53,5291,32,2
2023-02-04,Affiliate,Affiliate_Network_B,807.38,5981,122,8
2023-02-04,Referral,Referral_Program,386.15,1916,14,0
2023-02-05,Google Ads,Search_Generic,4402.98,13500,271,13
2023-02-05,Google Ads,Shopping_Ads,16807.77,10038,375,23
2023-02-05,Google Ads,Display_Retarget,1381.31,1974,31,2
2023-02-05,Meta Ads,FB_Prospecting,1043.56,2700,24,0
2023-02-05,Meta Ads,IG_Retarget,1140.41,4416,61,3
2023-02-05,Meta Ads,FB_Lookalike,7417.49,6260,171,4
2023-02-05,YouTube Ads,YT_Skippable,367.67,3161,29,1
2023-02-05,Email,Win_Back,1357.71,6284,72,4
2023-02-05,Organic Search,SEO_Category,31.15,7045,56,1
2023-02-05,Affiliate,Affiliate_Network_A,313.74,1896,13,0
2023-02-05,Affiliate,Affiliate_Network_B,,6993,133,5
2023-02-06,Google Ads,Search_Brand,15140.7,15875,422,9
2023-02-06,Google Ads,Search_Generic,1409.23,14029,79,2
2023-02-06,Google Ads,Shopping_Ads,4763.8,2632,115,5
2023-02-06,Google Ads,Display_Retarget,860.08,2537,71,3
2023-02-06,Meta Ads,FB_Prospecting,3848.08,7828,194,8
2023-02-06,Meta Ads,IG_Retarget,4740.56,7712,127,3
2023-02-06,Meta Ads,FB_Lookalike,1899.26,10948,99,7
2023-02-06,YouTube Ads,YT_Bumper,468.84,683,11,0
2023-02-06,Email,Cart_Recovery,3952.05,12280,177,6
2023-02-06,Email,Win_Back,2361.15,1802,79,3
2023-02-06,Organic Search,SEO_Category,224.26,4863,106,3
2023-02-06,Affiliate,Affiliate_Network_A,12819.72,7706,335,22
2023-02-06,Affiliate,Affiliate_Network_B,,1543,20,1
2023-02-06,Referral,Referral_Program,319.94,4133,185,6
2023-02-07,Google Ads,Search_Brand,5668.11,8611,170,2
2023-02-07,Google Ads,Search_Generic,1033.53,1762,27,1
2023-02-07,Google Ads,Shopping_Ads,12033.98,7021,313,23
2023-02-07,Meta Ads,FB_Prospecting,2167.63,10537,238,10
2023-02-07,YouTube Ads,YT_Bumper,5410.17,7314,313,11
2023-02-07,Email,Weekly_Newsletter,560.68,1882,28,1
2023-02-07,Email,Cart_Recovery,1116.21,827,31,0
2023-02-07,Email,Win_Back,9960.65,5407,232,10
2023-02-07,Organic Search,SEO_Blog,29.26,3709,160,8
2023-02-07,Organic Search,SEO_Category,375.33,4547,170,5
2023-02-07,Affiliate,Affiliate_Network_A,11055.13,9434,378,10
2023-02-07,Affiliate,Affiliate_Network_B,2543.99,3843,73,0
2023-02-07,Referral,Referral_Program,147.52,5435,182,4
2023-02-07,Direct,Direct_Traffic,242.83,3064,57,1
2023-02-08,Google Ads,Search_Generic,637.85,8250,114,5
2023-02-08,Meta Ads,FB_Prospecting,3271.26,8876,296,21
2023-02-08,Meta Ads,IG_Retarget,424.72,3878,32,1
2023-02-08,Meta Ads,FB_Lookalike,,9203,180,11
2023-02-08,YouTube Ads,YT_Skippable,3063.7,2000,78,0
2023-02-08,YouTube Ads,YT_Bumper,5164.05,4213,168,3
2023-02-08,Email,Weekly_Newsletter,311.42,1266,7,0
2023-02-08,Email,Win_Back,7455.03,4205,186,9
2023-02-08,Organic Search,SEO_Blog,59.15,5713,123,4
2023-02-08,Affiliate,Affiliate_Network_A,3734.89,6279,265,4
2023-02-08,Affiliate,Affiliate_Network_B,1406.36,4338,163,10
2023-02-08,Referral,Referral_Program,436.16,12191,244,9
2023-02-08,Direct,Direct_Traffic,135.73,1794,10,0
2023-02-09,Google Ads,Search_Brand,2019.42,2500,57,1
2023-02-09,Google Ads,Search_Generic,705.05,3899,138,6
2023-02-09,Google Ads,Shopping_Ads,4956.02,8096,161,10
2023-02-09,Google Ads,Display_Retarget,2261.37,7797,73,4
2023-02-09,Meta Ads,FB_Prospecting,4647.57,8936,317,23
2023-02-09,Meta Ads,IG_Retarget,1143.18,4183,51,1
2023-02-09,Meta Ads,FB_Lookalike,906.84,5927,44,2
2023-02-09,YouTube Ads,YT_Skippable,1114.14,1933,55,0
2023-02-09,YouTube Ads,YT_Bumper,4136.9,6047,126,7
2023-02-09,Email,Cart_Recovery,200.81,3302,59,3
2023-02-09,Email,Win_Back,5608.46,6025,147,8
2023-02-09,Affiliate,Affiliate_Network_A,1562.53,2001,65,1
2023-02-09,Referral,Referral_Program,75.42,2732,93,3
2023-02-09,Direct,Direct_Traffic,94.05,427,7,0
2023-02-10,Google Ads,Search_Brand,1997.6,16801,87,0
2023-02-10,Google Ads,Search_Generic,1410.77,1939,46,1
2023-02-10,Meta Ads,FB_Prospecting,13614.57,11678,470,12
2023-02-10,Meta Ads,IG_Retarget,1095.31,7877,118,4
2023-02-10,Meta Ads,FB_Lookalike,434.04,619,18,0
2023-02-10,YouTube Ads,YT_Skippable,1420.87,7968,149,3
2023-02-10,YouTube Ads,YT_Bumper,8314.32,10032,242,16
2023-02-10,Email,Weekly_Newsletter,374.23,4382,22,0
2023-02-10,Email,Win_Back,524.94,1779,23,0
2023-02-10,Organic Search,SEO_Blog,234.96,8356,356,7
2023-02-10,Affiliate,Affiliate_Network_A,185.12,807,5,0
2023-02-10,Affiliate,Affiliate_Network_B,366.06,301,12,0
2023-02-11,Google Ads,Search_Brand,9840.37,7192,249,15
2023-02-11,Google Ads,Search_Generic,2180.08,5588,174,7
2023-02-11,Google Ads,Shopping_Ads,3156.63,8665,162,8
2023-02-11,Google Ads,Display_Retarget,4304.92,14948,99,2
2023-02-11,Meta Ads,FB_Prospecting,956.05,2452,59,1
2023-02-11,Meta Ads,IG_Retarget,531.61,1754,37,1
2023-02-11,Meta Ads,FB_Lookalike,3197.36,8455,140,7
2023-02-11,YouTube Ads,YT_Skippable,558.84,5918,85,5
2023-02-11,Email,Win_Back,3344.03,11776,500,21
2023-02-11,Organic Search,SEO_Blog,471.05,2156,39,0
2023-02-11,Organic Search,SEO_Category,265.26,9723,286,17
2023-02-11,Affiliate,Affiliate_Network_B,2130.83,6123,204,13
2023-02-11,Referral,Referral_Program,276.8,3724,95,5
2023-02-11,Direct,Direct_Traffic,487.41,6469,64,0
2023-02-12,Google Ads,Shopping_Ads,1360.46,8488,49,0
2023-02-12,Meta Ads,FB_Prospecting,491.11,2461,69,2
2023-02-12,Meta Ads,IG_Retarget,394.94,2405,45,2
2023-02-12,Meta Ads,FB_Lookalike,270.91,1853,49,1
2023-02-12,YouTube Ads,YT_Bumper,4711.85,7534,222,11
2023-02-12,Email,Cart_Recovery,517.06,7953,121,5
2023-02-12,Organic Search,SEO_Blog,225.29,2236,93,3
2023-02-12,Organic Search,SEO_Category,281.19,2572,95,1
2023-02-12,Affiliate,Affiliate_Network_A,418.46,2108,44,3
2023-02-12,Direct,Direct_Traffic,456.43,19613,656,37
2023-02-13,Google Ads,Search_Generic,6925.99,12125,253,9
2023-02-13,Google Ads,Shopping_Ads,1929.71,9708,311,24
2023-02-13,Meta Ads,FB_Prospecting,924.71,8723,148,8
2023-02-13,Meta Ads,IG_Retarget,1357.69,5365,67,2
2023-02-13,Meta Ads,FB_Lookalike,1168.79,3128,87,2
2023-02-13,YouTube Ads,YT_Skippable,4707.11,3725,149,2
2023-02-13,YouTube Ads,YT_Bumper,2047.9,3831,131,7
2023-02-13,Email,Weekly_Newsletter,2618.5,2659,67,4
2023-02-13,Email,Cart_Recovery,2606.23,9981,296,19
2023-02-13,Email,Win_Back,1858.07,2959,70,3
2023-02-13,Organic Search,SEO_Blog,120.6,2117,81,3
2023-02-13,Affiliate,Affiliate_Network_B,1080.96,4544,131,3
2023-02-13,Referral,Referral_Program,381.79,16684,568,27
2023-02-14,Google Ads,Search_Brand,615.66,3615,147,9
2023-02-14,Google Ads,Display_Retarget,3319.59,10701,79,1
2023-02-14,Meta Ads,FB_Prospecting,17326.39,10526,420,15
2023-02-14,Meta Ads,IG_Retarget,12405.13,13487,534,30
2023-02-14,YouTube Ads,YT_Skippable,18855.94,12449,535,27
2023-02-14,Email,Cart_Recovery,266.56,2115,43,2
2023-02-14,Email,Win_Back,533.59,382,14,0
2023-02-14,Organic Search,SEO_Blog,367.14,10246,114,4
2023-02-14,Organic Search,SEO_Category,445.22,5234,233,9
2023-02-14,Affiliate,Affiliate_Network_B,926.05,8720,152,3
2023-02-14,Referral,Referral_Program,482.89,5134,142,6
2023-02-14,Direct,Direct_Traffic,188.39,2859,46,1
2023-02-15,Google Ads,Search_Brand,8591.59,11811,408,17
2023-02-15,Google Ads,Search_Generic,9540.87,9552,373,20
2023-02-15,Google Ads,Display_Retarget,2763.46,6860,68,1
2023-02-15,Meta Ads,IG_Retarget,1945.36,15991,93,5
2023-02-15,YouTube Ads,YT_Skippable,806.09,6030,219,17
2023-02-15,Email,Weekly_Newsletter,23299.14,13845,580,42
2023-02-15,Email,Cart_Recovery,611.45,1601,43,2
2023-02-15,Email,Win_Back,2087.61,13214,76,5
2023-02-15,Organic Search,SEO_Category,16.55,1390,7,0
2023-02-15,Affiliate,Affiliate_Network_A,1595.01,3244,90,3
2023-02-15,Affiliate,Affiliate_Network_B,1568.67,3995,60,4
2023-02-15,Direct,Direct_Traffic,273.84,8749,171,11
2023-02-16,Google Ads,Search_Brand,1693.32,3253,73,4
2023-02-16,Google Ads,Search_Generic,3546.45,4665,113,2
2023-02-16,Google Ads,Display_Retarget,5417.33,6487,280,5
2023-02-16,Meta Ads,IG_Retarget,877.3,1718,48,1
2023-02-16,Meta Ads,FB_Lookalike,1569.72,2992,110,2
2023-02-16,YouTube Ads,YT_Skippable,3079.27,8698,215,7
2023-02-16,YouTube Ads,YT_Bumper,5207.33,4747,183,13
2023-02-16,Email,Cart_Recovery,3825.27,23835,120,5
2023-02-16,Email,Win_Back,699.51,1377,24,1
2023-02-16,Organic Search,SEO_Blog,385.6,1842,35,2
2023-02-16,Organic Search,SEO_Category,164.02,6184,124,6
2023-02-16,Affiliate,Affiliate_Network_B,2690.67,1621,64,4
2023-02-16,Referral,Referral_Program,379.68,13520,226,12
2023-02-16,Direct,Direct_Traffic,461.65,4161,40,1
2023-02-17,Google Ads,Search_Generic,677.24,1435,58,2
2023-02-17,Google Ads,Shopping_Ads,2165.4,1500,63,4
2023-02-17,Meta Ads,FB_Prospecting,14007.73,12591,414,12
2023-02-17,Meta Ads,IG_Retarget,5279.51,7503,253,18
2023-02-17,Meta Ads,FB_Lookalike,1521.14,4780,143,6
2023-02-17,YouTube Ads,YT_Skippable,4800.41,5151,150,8
2023-02-17,Email,Weekly_Newsletter,3220.1,6559,83,3
2023-02-17,Email,Cart_Recovery,483.62,3907,130,1
2023-02-17,Organic Search,SEO_Category,75.8,4919,144,5
2023-02-17,Affiliate,Affiliate_Network_A,1751.05,1627,41,1
2023-02-17,Affiliate,Affiliate_Network_B,,1202,43,0
2023-02-17,Referral,Referral_Program,255.24,833,18,0
2023-02-17,Direct,Direct_Traffic,125.67,901,33,1
2023-02-18,Google Ads,Search_Brand,6516.0,11801,508,18
2023-02-18,Google Ads,Display_Retarget,337.68,7536,91,7
2023-02-18,Meta Ads,IG_Retarget,5885.49,9000,168,8
2023-02-18,Meta Ads,FB_Lookalike,6052.22,10738,284,6
2023-02-18,YouTube Ads,YT_Skippable,8250.92,8573,335,15
2023-02-18,YouTube Ads,YT_Bumper,6994.5,9165,286,20
2023-02-18,Email,Cart_Recovery,405.75,8511,84,4
2023-02-18,Email,Win_Back,1471.44,3937,53,0
2023-02-18,Organic Search,SEO_Blog,371.98,308,13,0
2023-02-18,Organic Search,SEO_Category,251.06,5925,265,10
2023-02-18,Affiliate,Affiliate_Network_B,1913.98,1653,43,2
2023-02-18,Referral,Referral_Program,229.48,11594,70,0
2023-02-19,Google Ads,Search_Brand,1775.57,12637,72,4
2023-02-19,Google Ads,Search_Generic,,94,1,0
2023-02-19,Google Ads,Display_Retarget,2017.2,4751,184,11
2023-02-19,Meta Ads,FB_Prospecting,1085.16,5720,49,0
2023-02-19,Meta Ads,FB_Lookalike,1460.41,3195,88,1
2023-02-19,YouTube Ads,YT_Bumper,2151.02,13102,161,2
2023-02-19,Email,Cart_Recovery,11806.7,6047,264,16
2023-02-19,Email,Win_Back,14339.35,16116,543,11
2023-02-19,Organic Search,SEO_Blog,381.31,12945,553,8
2023-02-19,Organic Search,SEO_Category,81.22,4036,58,3
2023-02-19,Affiliate,Affiliate_Network_A,1049.39,7260,36,1
2023-02-19,Affiliate,Affiliate_Network_B,8500.25,5267,196,2
2023-02-19,Direct,Direct_Traffic,463.29,4258,167,7
2023-02-20,Google Ads,Search_Brand,3008.42,6800,93,7
2023-02-20,Google Ads,Search_Generic,6101.69,12222,276,12
2023-02-20,Google Ads,Display_Retarget,1477.37,1947,85,3
2023-02-20,Meta Ads,FB_Prospecting,1804.77,9809,125,2
2023-02-20,Meta Ads,IG_Retarget,1974.49,1636,58,3
2023-02-20,Meta Ads,FB_Lookalike,1177.44,5133,143,3
2023-02-20,YouTube Ads,YT_Skippable,229.7,1046,18,1
2023-02-20,YouTube Ads,YT_Bumper,9172.07,9120,240,10
2023-02-20,Email,Weekly_Newsletter,6263.84,6711,248,19
2023-02-20,Organic Search,SEO_Blog,59.27,6704,108,1
2023-02-20,Organic Search,SEO_Category,165.0,9465,407,5
2023-02-20,Referral,Referral_Program,257.36,13104,128,3
2023-02-20,Direct,Direct_Traffic,456.25,4626,28,1
2023-02-21,Google Ads,Search_Generic,8884.51,11611,443,35
2023-02-21,Google Ads,Shopping_Ads,2723.78,7860,309,23
2023-02-21,Google Ads,Display_Retarget,476.52,2197,20,0
2023-02-21,Meta Ads,FB_Prospecting,4288.91,5003,127,4
2023-02-21,Meta Ads,IG_Retarget,5315.39,8825,371,4
2023-02-21,Meta Ads,FB_Lookalike,232.41,1669,56,3
2023-02-21,YouTube Ads,YT_Skippable,5842.53,7763,139,3
2023-02-21,YouTube Ads,YT_Bumper,1032.96,766,24,1
2023-02-21,Email,Weekly_Newsletter,2629.2,2684,61,1
2023-02-21,Email,Cart_Recovery,1919.12,6150,51,1
2023-02-21,Organic Search,SEO_Blog,400.77,3041,31,1
2023-02-21,Organic Search,SEO_Category,159.07,5123,66,3
2023-02-21,Direct,Direct_Traffic,160.07,3644,122,3
2023-02-22,Google Ads,Search_Generic,7538.4,5336,221,5
2023-02-22,Google Ads,Display_Retarget,1242.85,8741,61,4
2023-02-22,Meta Ads,FB_Prospecting,1917.62,3748,86,2
2023-02-22,Meta Ads,IG_Retarget,949.13,2597,28,0
2023-02-22,Meta Ads,FB_Lookalike,1171.55,4143,33,1
2023-02-22,YouTube Ads,YT_Skippable,3875.58,3770,110,8
2023-02-22,Email,Weekly_Newsletter,3590.01,3984,149,6
2023-02-22,Email,Win_Back,1196.02,2993,66,1
2023-02-22,Organic Search,SEO_Blog,219.24,16819,92,1
2023-02-22,Organic Search,SEO_Category,128.83,5386,39,1
2023-02-22,Affiliate,Affiliate_Network_A,4232.36,9031,95,2
2023-02-22,Referral,Referral_Program,304.98,1312,15,0
2023-02-23,Google Ads,Search_Brand,5613.87,4664,192,14
2023-02-23,Google Ads,Search_Generic,359.91,2083,75,3
2023-02-23,Google Ads,Shopping_Ads,3506.26,6402,80,5
2023-02-23,Meta Ads,FB_Prospecting,560.24,6780,76,2
2023-02-23,YouTube Ads,YT_Skippable,3240.16,2364,78,3
2023-02-23,Email,Weekly_Newsletter,3922.19,4731,97,5
2023-02-23,Email,Cart_Recovery,2318.79,3461,114,3
2023-02-23,Organic Search,SEO_Blog,286.76,7044,314,24
2023-02-23,Organic Search,SEO_Category,443.5,4482,93,5
2023-02-23,Affiliate,Affiliate_Network_A,1565.78,9002,292,4
2023-02-24,Google Ads,Search_Brand,681.05,4592,130,5
2023-02-24,Google Ads,Shopping_Ads,390.51,801,22,0
2023-02-24,Meta Ads,FB_Prospecting,3479.31,4033,89,5
2023-02-24,Meta Ads,IG_Retarget,2845.48,6716,190,11
2023-02-24,YouTube Ads,YT_Skippable,10070.23,7630,291,20
2023-02-24,YouTube Ads,YT_Bumper,6870.42,10428,397,28
2023-02-24,Email,Weekly_Newsletter,13238.09,8865,326,20
2023-02-24,Email,Cart_Recovery,2761.91,10814,278,15
2023-02-24,Email,Win_Back,1865.2,2376,79,2
2023-02-24,Organic Search,SEO_Blog,100.26,7453,109,1
2023-02-24,Organic Search,SEO_Category,211.95,723,15,0
2023-02-24,Affiliate,Affiliate_Network_B,10209.22,9621,346,12
2023-02-24,Referral,Referral_Program,360.24,17143,711,47
2023-02-25,Google Ads,Search_Generic,1499.73,1405,40,2
2023-02-25,Google Ads,Display_Retarget,3384.81,4478,187,10
2023-02-25,Meta Ads,IG_Retarget,2575.79,4653,96,3
2023-02-25,Meta Ads,FB_Lookalike,5169.12,8723,118,6
2023-02-25,YouTube Ads,YT_Skippable,411.77,2285,13,0
2023-02-25,YouTube Ads,YT_Bumper,1893.01,7320,155,8
2023-02-25,Email,Cart_Recovery,1335.18,3857,38,2
2023-02-25,Email,Win_Back,158.33,1136,7,0
2023-02-25,Organic Search,SEO_Blog,183.97,1610,48,2
2023-02-25,Organic Search,SEO_Category,376.52,732,18,0
2023-02-25,Affiliate,Affiliate_Network_A,2041.16,6758,111,5
2023-02-25,Referral,Referral_Program,308.23,3139,77,4
2023-02-25,Direct,Direct_Traffic,379.12,6941,218,12
2023-02-26,Google Ads,Search_Brand,553.84,3902,107,6
2023-02-26,Google Ads,Search_Generic,1121.64,4728,50,0
2023-02-26,Google Ads,Display_Retarget,95.33,1686,20,0
2023-02-26,Meta Ads,FB_Prospecting,9557.03,9566,300,8
2023-02-26,Meta Ads,FB_Lookalike,3431.0,4889,143,10
2023-02-26,YouTube Ads,YT_Skippable,502.92,3344,18,1
2023-02-26,YouTube Ads,YT_Bumper,3577.15,2806,87,5
2023-02-26,Email,Weekly_Newsletter,1498.21,2064,72,5
2023-02-26,Email,Win_Back,13220.82,14196,423,30
2023-02-26,Organic Search,SEO_Blog,83.5,7251,144,2
2023-02-26,Organic Search,SEO_Category,459.42,5927,62,1
2023-02-26,Affiliate,Affiliate_Network_A,16565.57,20014,380,27
2023-02-26,Affiliate,Affiliate_Network_B,2339.07,7969,102,2
2023-02-26,Referral,Referral_Program,136.89,2204,98,7
2023-02-26,Direct,Direct_Traffic,249.45,6177,157,5
2023-02-27,Google Ads,Search_Brand,15325.81,11935,424,30
2023-02-27,Google Ads,Search_Generic,2884.63,6185,118,8
2023-02-27,Google Ads,Shopping_Ads,1107.97,4485,183,11
2023-02-27,Google Ads,Display_Retarget,6078.85,3337,137,9
2023-02-27,Meta Ads,IG_Retarget,5109.7,5574,232,15
2023-02-27,Meta Ads,FB_Lookalike,14253.18,7953,355,21
2023-02-27,YouTube Ads,YT_Skippable,6044.6,7054,158,4
2023-02-27,YouTube Ads,YT_Bumper,5109.73,3115,125,2
2023-02-27,Email,Cart_Recovery,1612.75,5962,121,4
2023-02-27,Email,Win_Back,404.94,767,10,0
2023-02-27,Organic Search,SEO_Category,115.81,2606,93,6
2023-02-27,Affiliate,Affiliate_Network_A,,2786,109,6
2023-02-27,Affiliate,Affiliate_Network_B,1542.83,6518,206,14
2023-02-27,Referral,Referral_Program,405.05,2456,25,0
2023-02-27,Direct,Direct_Traffic,145.85,1793,74,1
2023-02-28,Google Ads,Search_Brand,1395.3,1279,49,2
2023-02-28,Google Ads,Search_Generic,19626.56,14277,565,6
2023-02-28,Google Ads,Shopping_Ads,1370.11,1315,31,0
2023-02-28,Google Ads,Display_Retarget,2102.48,2048,50,0
2023-02-28,Meta Ads,FB_Prospecting,1947.95,5520,232,10
2023-02-28,Meta Ads,IG_Retarget,6587.35,12852,167,4
2023-02-28,YouTube Ads,YT_Skippable,5141.68,4803,145,6
2023-02-28,YouTube Ads,YT_Bumper,475.67,3310,16,0
2023-02-28,Email,Weekly_Newsletter,7097.42,11102,239,16
2023-02-28,Email,Cart_Recovery,,4016,101,2
2023-02-28,Email,Win_Back,1061.84,2125,34,1
2023-02-28,Organic Search,SEO_Blog,438.14,3515,127,9
2023-02-28,Affiliate,Affiliate_Network_B,3414.69,7562,133,6
2023-02-28,Referral,Referral_Program,252.48,5682,173,5
2023-02-28,Direct,Direct_Traffic,205.96,10199,94,3
2023-03-01,Google Ads,Shopping_Ads,1347.0,2716,62,4
2023-03-01,Google Ads,Display_Retarget,338.45,7323,92,3
2023-03-01,Meta Ads,FB_Prospecting,1884.28,5040,108,4
2023-03-01,Meta Ads,IG_Retarget,7621.59,9205,182,9
2023-03-01,Meta Ads,FB_Lookalike,3991.12,7575,245,13
2023-03-01,YouTube Ads,YT_Skippable,5892.95,9130,203,5
2023-03-01,Email,Weekly_Newsletter,658.66,3102,21,0
2023-03-01,Email,Cart_Recovery,1028.03,5820,130,2
2023-03-01,Email,Win_Back,425.65,4395,22,1
2023-03-01,Organic Search,SEO_Blog,353.61,4583,174,3
2023-03-01,Referral,Referral_Program,454.27,4038,97,5
2023-03-01,Direct,Direct_Traffic,432.23,5389,38,1
2023-03-02,Meta Ads,FB_Prospecting,682.38,1816,27,1
2023-03-02,Meta Ads,IG_Retarget,521.35,3502,89,7
2023-03-02,YouTube Ads,YT_Bumper,955.68,2142,41,0
2023-03-02,Email,Weekly_Newsletter,485.44,1829,67,4
2023-03-02,Email,Cart_Recovery,5454.88,5777,203,4
2023-03-02,Email,Win_Back,,9405,380,16
2023-03-02,Organic Search,SEO_Blog,228.9,737,32,1
2023-03-02,Organic Search,SEO_Category,101.37,2769,114,3
2023-03-02,Affiliate,Affiliate_Network_B,695.46,2374,75,1
2023-03-02,Direct,Direct_Traffic,63.28,8055,335,18
2023-03-03,Google Ads,Display_Retarget,6844.09,8055,360,7
2023-03-03,Meta Ads,FB_Lookalike,941.06,2482,87,2
2023-03-03,YouTube Ads,YT_Skippable,2605.15,1620,69,3
2023-03-03,YouTube Ads,YT_Bumper,8803.04,19736,297,23
2023-03-03,Email,Cart_Recovery,2721.97,5665,64,3
2023-03-03,Email,Win_Back,1942.72,4599,155,5
2023-03-03,Organic Search,SEO_Category,323.06,6372,40,1
2023-03-03,Direct,Direct_Traffic,366.47,2321,76,1
2023-03-04,Google Ads,Search_Generic,1070.4,9286,106,6
2023-03-04,Google Ads,Display_Retarget,2695.86,2873,90,6
2023-03-04,Meta Ads,FB_Prospecting,10808.92,12187,504,14
2023-03-04,Meta Ads,IG_Retarget,4269.32,6780,129,8
2023-03-04,Meta Ads,FB_Lookalike,2316.6,3617,77,3
2023-03-04,YouTube Ads,YT_Skippable,985.29,3589,115,9
2023-03-04,YouTube Ads,YT_Bumper,1645.9,1128,49,1
2023-03-04,Email,Weekly_Newsletter,157.9,935,9,0
2023-03-04,Email,Win_Back,1440.44,8767,111,4
2023-03-04,Organic Search,SEO_Blog,113.73,3680,151,10
2023-03-04,Affiliate,Affiliate_Network_A,3048.89,2356,83,2
2023-03-04,Referral,Referral_Program,166.42,11067,465,34
2023-03-04,Direct,Direct_Traffic,175.29,6516,222,6
2023-03-05,Google Ads,Display_Retarget,4954.54,7018,138,5
2023-03-05,Meta Ads,FB_Prospecting,284.9,3492,45,3
2023-03-05,Meta Ads,IG_Retarget,3599.22,4669,122,2
2023-03-05,YouTube Ads,YT_Skippable,3695.61,4430,85,3
2023-03-05,YouTube Ads,YT_Bumper,7063.87,6102,185,9
2023-03-05,Email,Weekly_Newsletter,5095.17,5012,204,8
2023-03-05,Email,Cart_Recovery,8579.46,11050,329,25
2023-03-05,Email,Win_Back,8417.47,6937,265,20
2023-03-05,Organic Search,SEO_Blog,31.43,11287,199,10
2023-03-05,Organic Search,SEO_Category,410.46,5781,134,3
2023-03-05,Affiliate,Affiliate_Network_B,2653.75,19615,833,44
2023-03-05,Referral,Referral_Program,178.82,2922,17,1
2023-03-05,Direct,Direct_Traffic,158.62,3774,75,2
2023-03-06,Google Ads,Search_Generic,77.3,1962,21,1
2023-03-06,Meta Ads,IG_Retarget,11901.98,10220,271,16
2023-03-06,YouTube Ads,YT_Skippable,1005.13,7691,43,1
2023-03-06,YouTube Ads,YT_Bumper,9467.65,13554,252,11
2023-03-06,Email,Weekly_Newsletter,1797.58,8486,342,14
2023-03-06,Email,Cart_Recovery,1343.8,6744,137,7
2023-03-06,Email,Win_Back,1854.13,5832,188,14
2023-03-06,Organic Search,SEO_Category,45.53,2034,55,1
2023-03-06,Affiliate,Affiliate_Network_B,3496.9,8346,225,13
2023-03-06,Referral,Referral_Program,338.12,5990,231,3
2023-03-06,Direct,Direct_Traffic,317.07,7327,53,3
2023-03-07,Google Ads,Search_Brand,730.81,1773,67,3
2023-03-07,Google Ads,Search_Generic,83.99,504,4,0
2023-03-07,Google Ads,Shopping_Ads,4625.99,6933,181,11
2023-03-07,Google Ads,Display_Retarget,370.97,9123,93,3
2023-03-07,Meta Ads,IG_Retarget,272.32,1538,29,1
2023-03-07,Meta Ads,FB_Lookalike,868.81,1454,28,1
2023-03-07,YouTube Ads,YT_Skippable,3559.61,3622,100,1
2023-03-07,YouTube Ads,YT_Bumper,2046.34,2618,106,1
2023-03-07,Email,Weekly_Newsletter,168.47,978,7,0
2023-03-07,Email,Cart_Recovery,1885.75,7546,336,15
2023-03-07,Email,Win_Back,1118.03,3697,49,1
2023-03-07,Organic Search,SEO_Blog,322.18,6295,107,3
2023-03-07,Organic Search,SEO_Category,45.69,3805,30,2
2023-03-07,Referral,Referral_Program,496.15,8399,219,9
2023-03-08,Google Ads,Shopping_Ads,2992.58,10196,115,1
2023-03-08,Google Ads,Display_Retarget,1416.98,3957,92,2
2023-03-08,Meta Ads,FB_Prospecting,5222.74,6801,154,9
2023-03-08,Meta Ads,IG_Retarget,456.04,4059,21,0
2023-03-08,Meta Ads,FB_Lookalike,965.91,1028,28,1
2023-03-08,YouTube Ads,YT_Skippable,1668.8,4386,93,6
2023-03-08,YouTube Ads,YT_Bumper,4174.95,9401,195,4
2023-03-08,Email,Cart_Recovery,4107.56,4866,165,11
