customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned
C107642,298,4,82458.916,20614.729,8.0,3.0,1.0,0.5,1
C103428,1004,1,3949.3,3949.3,9.0,4.0,1.0,0.0,1
C110474,76,11,171568.567,15597.142454545456,4.0,0.0,3.0,0.36363636363636365,0
C102530,355,1,46821.54,46821.54,9.0,3.0,1.0,0.0,1
C108085,385,5,140454.719,28090.9438,7.0,3.0,0.0,0.4,1
C101268,17,8,186330.3125,23291.2890625,6.0,2.0,2.0,0.625,0
C107378,86,1,2961.7315,2961.7315,14.0,3.0,0.0,1.0,0
C102433,23,4,106465.147,26616.28675,14.0,7.0,0.0,0.5,0
C110806,22,6,78595.0475,13099.174583333333,9.0,2.0,1.0,0.6666666666666666,0
C105019,32,7,106056.539,15150.934142857144,3.0,1.0,1.0,0.7142857142857143,0
C101722,8,8,97631.996,12203.9995,10.0,6.0,1.0,0.5,0
C106992,193,1,10440.198,10440.198,6.0,2.0,0.0,1.0,1
C103596,28,6,81458.0495,13576.341583333335,7.0,2.0,1.0,0.6666666666666666,0
C114133,448,4,81174.219,20293.55475,6.0,1.0,1.0,0.75,1
C103388,0,10,260900.051,26090.0051,7.0,2.0,0.0,0.7,0
C113781,0,6,158043.02300000002,26340.503833333336,10.0,2.0,1.0,0.3333333333333333,0
C108091,36,2,45244.209,22622.1045,8.0,2.0,0.0,0.5,0
C111461,214,7,153226.489,21889.498428571427,9.0,1.0,1.0,0.7142857142857143,1
C114150,184,5,115309.9825,23061.9965,4.0,1.0,1.0,0.4,1
C112094,23,11,107712.1075,9792.009772727273,11.0,4.0,0.0,0.45454545454545453,0
C114079,132,10,187110.2005,18711.02005,4.0,1.0,2.0,0.3,1
C100710,254,4,126141.17599999999,31535.293999999998,8.0,4.0,0.0,0.5,1
C101774,170,3,57717.9945,19239.3315,7.0,0.0,0.0,0.6666666666666666,1
C106298,79,2,7799.764499999999,3899.8822499999997,7.0,1.0,0.0,1.0,0
C102967,0,12,255148.436,21262.369666666666,8.0,5.0,2.0,0.5,0
C100745,11,5,88606.65400000001,17721.330800000003,6.0,2.0,1.0,0.6,0
C111211,-1,7,210394.915,30056.41642857143,7.0,2.0,1.0,0.42857142857142855,0
C101106,22,5,124479.1645,24895.8329,11.0,5.0,0.0,0.4,0
C114230,80,6,176742.594,29457.099000000002,8.0,2.0,2.0,0.5,0
C111965,10,17,369549.889,21738.22876470588,10.0,7.0,7.0,0.6470588235294118,0
C100904,9,8,178563.3655,22320.4206875,7.0,1.0,0.0,0.625,0
C108082,37,9,98091.428,10899.047555555555,6.0,1.0,1.0,0.6666666666666666,0
C109870,436,4,173995.7345,43498.933625000005,7.0,5.0,0.0,0.75,1
C104120,4,14,257196.6725,18371.190892857143,9.0,2.0,2.0,0.7142857142857143,0
C102909,168,7,148006.875,21143.839285714286,7.0,0.0,1.0,0.8571428571428571,1
C101054,44,7,128226.957,18318.136714285713,11.0,2.0,0.0,0.7142857142857143,0
C105440,4,3,42060.3685,14020.122833333333,5.0,1.0,1.0,0.6666666666666666,0
C107274,114,6,88708.81,14784.801666666666,4.0,1.0,0.0,0.0,1
C111353,41,4,93151.6025,23287.900625,14.0,4.0,0.0,1.0,0
C109724,3,11,213562.7065,19414.7915,8.0,1.0,3.0,0.5454545454545454,0
C100670,173,6,147052.1745,24508.69575,6.0,0.0,2.0,0.16666666666666666,1
C101186,74,3,112361.856,37453.952,9.0,4.0,0.0,0.3333333333333333,0
C106521,70,5,147670.3125,29534.0625,8.0,3.0,1.0,1.0,0
C100011,23,13,272310.2745,20946.944192307692,5.0,3.0,3.0,0.5384615384615384,0
C114459,21,2,39582.85,19791.425,9.0,3.0,0.0,0.0,0
C103784,15,4,144885.964,36221.491,11.0,5.0,1.0,0.25,0
C113650,9,7,186068.35749999998,26581.193928571425,8.0,3.0,0.0,0.42857142857142855,0
C100080,329,4,68199.84550000001,17049.961375,10.0,4.0,0.0,0.5,1
C100546,162,1,11195.77,11195.77,7.0,1.0,0.0,0.0,1
C103658,147,4,42612.494,10653.1235,4.0,2.0,0.0,0.5,1
C106640,140,1,12886.91,12886.91,6.0,0.0,0.0,0.0,1
C101103,404,1,32940.54,32940.54,7.0,4.0,0.0,0.0,1
C105904,17,3,52196.25,17398.75,12.0,3.0,0.0,0.6666666666666666,0
C111492,38,4,114628.82400000001,28657.206000000002,8.0,2.0,0.0,0.5,0
C102901,26,2,25660.424000000003,12830.212000000001,13.0,3.0,1.0,0.5,0
C100976,154,3,59579.984000000004,19859.99466666667,10.0,2.0,0.0,0.6666666666666666,1
C108368,34,14,166384.08,11884.577142857142,20.0,5.0,0.0,0.2857142857142857,0
C113534,20,3,83712.868,27904.28933333333,11.0,5.0,0.0,0.3333333333333333,0
C104491,28,5,98510.558,19702.1116,15.0,2.0,0.0,0.2,0
C101659,60,17,449408.87,26435.81588235294,10.0,1.0,1.0,0.5294117647058824,0
C110062,82,7,169449.4915,24207.070214285715,7.0,3.0,2.0,0.5714285714285714,0
C104268,2,2,34765.219000000005,17382.609500000002,9.0,3.0,0.0,1.0,0
C112707,7,16,329139.6705,20571.22940625,7.0,1.0,1.0,0.5625,0
C109109,86,4,48872.619999999995,12218.154999999999,11.0,4.0,1.0,0.0,0
C112905,28,4,101687.66249999999,25421.915624999998,11.0,5.0,0.0,0.25,0
C108565,343,1,30391.772999999997,30391.772999999997,13.0,4.0,0.0,1.0,1
C111611,1,3,44086.01000000001,14695.33666666667,13.0,2.0,0.0,0.6666666666666666,0
C108048,63,7,143152.0025,20450.28607142857,6.0,1.0,1.0,0.5714285714285714,0
C111356,34,9,186084.4545,20676.0505,10.0,1.0,2.0,0.5555555555555556,0
C109459,102,3,86822.154,28940.718000000004,10.0,3.0,0.0,0.6666666666666666,1
C100867,11,6,56448.0205,9408.003416666666,9.0,3.0,2.0,0.6666666666666666,0
C112109,151,6,119403.743,19900.623833333335,6.0,1.0,1.0,0.5,1
C107071,9,13,319503.585,24577.19884615385,5.0,2.0,1.0,0.6153846153846154,0
C111180,87,4,130237.754,32559.4385,7.0,2.0,1.0,0.5,0
C103859,32,7,141323.881,20189.125857142855,11.0,6.0,0.0,0.8571428571428571,0
C110814,272,3,118072.49,39357.496666666666,8.0,0.0,0.0,0.3333333333333333,1
C102951,1,10,268228.763,26822.876300000004,10.0,1.0,1.0,0.6,0
C104488,65,2,27735.566,13867.783,6.0,0.0,1.0,0.5,0
C104242,220,4,125388.905,31347.22625,11.0,3.0,1.0,0.5,1
C112267,414,3,132355.1595,44118.3865,4.0,1.0,2.0,0.3333333333333333,1
C102410,-1,17,249166.1855,14656.83444117647,8.0,2.0,2.0,0.5882352941176471,0
C104105,115,9,137191.4905,15243.498944444445,6.0,1.0,2.0,0.7777777777777778,1
C104646,3,4,70382.0485,17595.512125,11.0,3.0,0.0,1.0,0
C104972,177,7,139696.038,19956.576857142856,13.0,3.0,3.0,0.7142857142857143,1
C110470,60,5,145564.4735,29112.894699999997,8.0,3.0,1.0,0.4,0
C104123,7,2,30017.120000000003,15008.560000000001,9.0,4.0,1.0,0.0,0
C100884,22,11,248096.8745,22554.26131818182,8.0,2.0,3.0,0.45454545454545453,0
C104829,19,5,103679.9945,20735.9989,10.0,4.0,2.0,0.8,0
C108000,32,4,165968.6905,41492.172625,5.0,2.0,3.0,1.0,0
C103485,99,3,27766.226000000002,9255.408666666668,9.0,4.0,0.0,0.6666666666666666,1
C110436,45,3,16139.518,5379.839333333333,8.0,1.0,0.0,0.6666666666666666,0
C101736,261,3,91685.3235,30561.7745,5.0,1.0,0.0,0.6666666666666666,1
C105868,102,11,187531.427,17048.311545454544,8.0,3.0,3.0,0.45454545454545453,1
C105955,328,2,38469.274000000005,19234.637,8.0,0.0,0.0,0.5,1
C112159,28,3,90445.669,30148.55633333333,12.0,5.0,1.0,1.0,0
C100938,139,2,68990.16,34495.08,6.0,0.0,0.0,0.5,1
C113865,66,4,109131.5255,27282.881374999997,12.0,3.0,1.0,0.5,0
C105674,665,2,41664.0155,20832.007749999997,11.0,3.0,0.0,1.0,1
C110057,95,10,149164.3175,14916.43175,14.0,1.0,4.0,0.6,1
C102033,168,4,71872.7355,17968.183875000002,10.0,2.0,2.0,0.5,1
C110716,31,15,217944.66400000002,14529.644266666666,11.0,3.0,2.0,0.6,0
C102848,57,6,153515.272,25585.878666666667,16.0,4.0,2.0,0.16666666666666666,0
C112806,388,1,35607.186,35607.186,4.0,1.0,1.0,1.0,1
C109945,195,2,36598.206,18299.103,7.0,2.0,0.0,0.5,1
C100298,72,15,235427.8285,15695.188566666668,12.0,4.0,2.0,0.3333333333333333,0
C105063,4,3,67452.792,22484.264,9.0,3.0,0.0,0.3333333333333333,0
C111850,7,16,226697.99349999998,14168.624593749999,8.0,1.0,4.0,0.625,0
C104280,104,4,48871.889,12217.97225,15.0,7.0,0.0,0.5,1
C105388,178,2,82747.384,41373.692,7.0,3.0,0.0,0.5,1
C104457,47,18,374556.5045,20808.694694444446,7.0,2.0,2.0,0.6111111111111112,0
C114963,1,9,195908.03650000002,21767.55961111111,9.0,0.0,1.0,0.6666666666666666,0
C109656,5,10,236540.3605,23654.036050000002,9.0,5.0,1.0,0.5,0
C106595,83,2,18815.947,9407.9735,16.0,5.0,0.0,0.5,0
C100708,17,1,7226.55,7226.55,8.0,1.0,0.0,0.0,0
C114863,1,14,278704.321,19907.4515,6.0,0.0,3.0,0.42857142857142855,0
C103380,21,5,82173.76299999999,16434.7526,12.0,3.0,0.0,0.4,0
C104456,55,7,175294.268,25042.038285714287,9.0,3.0,1.0,0.2857142857142857,0
C103565,82,6,99864.114,16644.019,9.0,2.0,1.0,0.5,0
C109292,90,6,116855.6,19475.933333333334,11.0,0.0,1.0,0.0,0
C105873,44,3,78878.975,26292.99166666667,10.0,2.0,0.0,0.3333333333333333,0
C106633,29,1,16345.85,16345.85,13.0,4.0,0.0,0.0,0
C106035,410,1,71437.7295,71437.7295,11.0,4.0,1.0,1.0,1
C109516,19,5,204688.9375,40937.7875,7.0,2.0,1.0,0.8,0
C109479,5,4,102410.5695,25602.642374999996,3.0,3.0,0.0,0.5,0
C108781,38,14,277855.1845,19846.79889285714,8.0,2.0,1.0,0.6428571428571429,0
C114567,68,7,147453.2175,21064.745357142856,8.0,1.0,1.0,0.5714285714285714,0
C102828,35,6,81980.3045,13663.384083333332,12.0,4.0,2.0,0.6666666666666666,0
C104028,327,2,57305.263000000006,28652.6315,9.0,3.0,0.0,0.5,1
C106261,16,4,115112.051,28778.01275,13.0,2.0,1.0,0.75,0
C104659,35,2,23128.767,11564.3835,6.0,1.0,0.0,1.0,0
C107483,134,5,150939.943,30187.9886,8.0,3.0,0.0,0.6,1
C114321,64,1,36471.712,36471.712,11.0,2.0,1.0,1.0,0
C101901,7,7,146065.703,20866.529,6.0,1.0,3.0,0.7142857142857143,0
C101857,42,5,108079.5555,21615.9111,9.0,1.0,3.0,0.6,0
C103736,22,7,95110.7945,13587.256357142858,7.0,3.0,3.0,0.5714285714285714,0
C101157,766,1,31946.281,31946.281,12.0,3.0,0.0,1.0,1
C111304,19,9,185998.057,20666.450777777776,15.0,3.0,2.0,0.4444444444444444,0
C104754,61,8,127386.1525,15923.2690625,8.0,2.0,0.0,0.375,0
C111469,37,6,153685.45,25614.241666666665,10.0,4.0,0.0,0.5,0
C103622,23,13,215183.4655,16552.57426923077,6.0,0.0,4.0,0.5384615384615384,0
C107854,129,2,47817.07,23908.535,10.0,3.0,0.0,0.0,1
C100385,9,6,117243.8895,19540.648250000002,7.0,2.0,1.0,0.6666666666666666,0
C108677,57,2,28678.982,14339.490999999998,8.0,3.0,0.0,1.0,0
C104654,119,2,51060.456000000006,25530.228000000003,5.0,0.0,1.0,1.0,1
C112361,243,2,21349.32,10674.66,6.0,3.0,1.0,0.0,1
C104235,115,6,90683.026,15113.837666666666,8.0,1.0,1.0,0.6666666666666666,1
C111948,56,4,64009.863,16002.46575,5.0,2.0,0.0,0.75,0
C111121,3,4,49619.495,12404.87375,12.0,6.0,1.0,0.75,0
C111869,0,3,72042.907,24014.30233333333,5.0,1.0,2.0,0.6666666666666666,0
C106106,14,4,91762.06049999999,22940.515124999998,8.0,1.0,1.0,0.75,0
C105171,394,5,89286.57500000001,17857.315000000002,3.0,1.0,0.0,0.6,1
C106955,19,4,103849.12700000001,25962.281750000002,10.0,3.0,2.0,1.0,0
C102707,290,1,15877.4645,15877.4645,5.0,2.0,0.0,1.0,1
C100649,14,6,182475.74,30412.623333333337,4.0,0.0,1.0,0.3333333333333333,0
C100210,84,4,59259.6605,14814.915125,7.0,3.0,1.0,0.75,0
C107408,20,8,151782.8875,18972.8609375,6.0,2.0,1.0,0.875,0
C106204,60,15,335371.3785,22358.0919,4.0,1.0,1.0,0.6,0
C106032,351,6,200604.551,33434.09183333333,12.0,2.0,1.0,0.6666666666666666,1
C100266,11,3,77640.7945,25880.264833333335,5.0,0.0,1.0,0.6666666666666666,0
C107964,29,11,210081.196,19098.290545454543,8.0,2.0,5.0,0.5454545454545454,0
C103641,141,3,45681.145000000004,15227.048333333334,5.0,1.0,1.0,0.6666666666666666,1
C110188,26,11,198358.969,18032.633545454544,7.0,5.0,0.0,0.36363636363636365,0
C103558,18,12,274425.988,22868.832333333336,6.0,2.0,1.0,0.4166666666666667,0
C104200,11,10,251114.234,25111.4234,10.0,1.0,4.0,0.3,0
C107332,52,8,91982.4675,11497.8084375,6.0,1.0,3.0,0.625,0
C103534,144,3,83556.78199999999,27852.26066666667,8.0,4.0,0.0,0.3333333333333333,1
C114967,98,3,63307.8175,21102.60583333333,5.0,3.0,0.0,0.3333333333333333,1
C106853,142,3,56930.926999999996,18976.975666666665,8.0,3.0,2.0,1.0,1
C108284,504,2,21624.275999999998,10812.137999999999,11.0,2.0,0.0,0.5,1
C107096,5,4,117330.79000000001,29332.697500000002,7.0,1.0,0.0,0.0,0
C113184,92,5,97152.9905,19430.5981,11.0,1.0,3.0,0.8,1
C106209,18,9,204230.1125,22692.23472222222,9.0,2.0,0.0,0.6666666666666666,0
C102508,364,2,27961.690000000002,13980.845000000001,7.0,1.0,0.0,1.0,1
C104761,81,2,75762.579,37881.2895,8.0,4.0,0.0,0.5,0
C113952,61,2,31672.71,15836.355,6.0,0.0,0.0,0.0,0
C106748,331,1,13389.34,13389.34,6.0,1.0,0.0,0.0,1
C112643,161,3,49839.833999999995,16613.278,7.0,2.0,0.0,1.0,1
C114756,5,4,86718.5915,21679.647875,7.0,1.0,1.0,0.75,0
C104032,68,3,52193.557,17397.852333333332,6.0,1.0,0.0,0.6666666666666666,0
C107671,3,4,104376.573,26094.14325,4.0,1.0,0.0,0.5,0
C104440,26,7,148258.4935,21179.784785714288,5.0,0.0,0.0,0.5714285714285714,0
C110700,31,5,166769.089,33353.817800000004,9.0,2.0,0.0,0.2,0
C101013,4,11,284131.0505,25830.0955,9.0,3.0,5.0,0.5454545454545454,0
C101238,184,3,69818.262,23272.754,15.0,2.0,0.0,0.6666666666666666,1
C114159,152,1,8165.915,8165.915,7.0,1.0,1.0,1.0,1
C104639,211,5,123109.0555,24621.8111,7.0,1.0,0.0,0.8,1
C103949,37,1,24503.730000000003,24503.730000000003,10.0,4.0,0.0,0.0,0
C108851,3,2,63697.316999999995,31848.658499999998,7.0,2.0,0.0,1.0,0
C109193,11,5,209020.921,41804.1842,7.0,2.0,1.0,0.6,0
C113481,147,2,34764.3,17382.149999999998,8.0,2.0,0.0,0.0,1
C112481,102,5,103066.199,20613.2398,9.0,2.0,2.0,0.6,1
C111636,81,3,45583.778,15194.592666666666,9.0,4.0,1.0,0.3333333333333333,0
C113190,194,4,81394.1945,20348.548625,9.0,2.0,1.0,1.0,1
C113174,201,6,117363.02149999999,19560.503583333335,3.0,0.0,0.0,0.3333333333333333,1
C105594,2,3,66646.481,22215.493666666665,5.0,2.0,0.0,1.0,0
C114683,0,8,137004.75,17125.59375,6.0,4.0,2.0,0.375,0
C105625,26,4,45415.35,11353.8375,12.0,2.0,1.0,0.0,0
C106690,68,4,108388.468,27097.117,6.0,2.0,0.0,0.5,0
C105464,160,4,86132.8215,21533.205374999998,11.0,4.0,0.0,0.75,1
C102256,410,1,3439.57,3439.57,9.0,0.0,0.0,0.0,1
C112893,4,3,84210.175,28070.058333333334,4.0,3.0,0.0,0.6666666666666666,0
C103646,7,6,107626.647,17937.7745,9.0,6.0,0.0,0.3333333333333333,0
C112699,12,3,21600.353,7200.117666666666,13.0,4.0,0.0,0.6666666666666666,0
C104523,849,2,78002.97,39001.485,6.0,2.0,0.0,1.0,1
C101041,4,5,58853.8535,11770.7707,5.0,3.0,0.0,0.6,0
C114110,12,2,21422.47,10711.235,7.0,1.0,0.0,0.0,0
C114222,19,1,38475.68,38475.68,8.0,2.0,0.0,1.0,0
C106742,4,4,115920.01800000001,28980.004499999995,7.0,0.0,0.0,0.5,0
C101097,139,5,131426.602,26285.320400000004,6.0,4.0,0.0,0.8,1
C109019,19,3,36915.8045,12305.268166666667,9.0,2.0,1.0,0.3333333333333333,0
C102580,659,3,78716.708,26238.90266666666,11.0,1.0,0.0,0.6666666666666666,1
C104991,18,3,137987.568,45995.85600000001,6.0,2.0,0.0,1.0,0
C110701,698,1,15275.862000000001,15275.862000000001,9.0,3.0,0.0,1.0,1
C109495,16,10,211285.938,21128.5938,3.0,0.0,3.0,0.6,0
C112635,35,8,164682.63799999998,20585.32975,6.0,3.0,3.0,0.75,0
C103998,50,12,277929.0665,23160.755541666662,10.0,5.0,1.0,0.5,0
C111317,27,4,90920.5675,22730.141875,4.0,0.0,1.0,0.5,0
C104485,10,9,131084.769,14564.974333333334,5.0,1.0,1.0,0.6666666666666666,0
C101963,-1,5,48729.284,9745.8568,8.0,2.0,0.0,0.4,0
C104219,835,1,20894.8985,20894.8985,7.0,1.0,1.0,1.0,1
C107791,25,6,264272.863,44045.47716666667,20.0,4.0,1.0,0.6666666666666666,0
C105139,56,12,342650.667,28554.222250000003,9.0,6.0,3.0,0.5,0
C112493,45,2,27324.117,13662.058499999997,8.0,4.0,0.0,1.0,0
C101409,72,3,60105.59,20035.196666666667,5.0,2.0,1.0,0.0,0
C106794,1,9,160174.0475,17797.116388888888,12.0,3.0,0.0,0.6666666666666666,0
C112023,436,3,52705.8,17568.600000000002,11.0,4.0,0.0,0.6666666666666666,1
C108013,24,13,343071.81,26390.13923076923,13.0,6.0,3.0,0.6153846153846154,0
C113911,108,3,82185.544,27395.18133333333,7.0,2.0,0.0,1.0,1
C109009,36,4,88268.856,22067.214,7.0,2.0,0.0,0.75,0
C106560,9,8,95612.89,11951.61125,11.0,3.0,0.0,0.625,0
C111398,-1,3,30793.762,10264.587333333331,8.0,2.0,3.0,0.6666666666666666,0
C108816,6,6,165253.481,27542.246833333335,10.0,3.0,2.0,0.3333333333333333,0
C112965,46,2,41034.72,20517.36,5.0,1.0,1.0,1.0,0
C103094,-1,12,247490.16950000002,20624.180791666666,8.0,3.0,5.0,0.8333333333333334,0
C110779,0,15,412699.133,27513.275533333337,9.0,2.0,0.0,0.8,0
C102752,127,4,89964.752,22491.188000000002,9.0,2.0,2.0,0.5,1
C112051,117,2,52492.888,26246.443999999996,7.0,2.0,0.0,0.5,1
C102478,21,9,215871.839,23985.75988888889,7.0,3.0,2.0,0.8888888888888888,0
C111153,513,3,89093.18000000001,29697.72666666667,9.0,2.0,2.0,0.0,1
C105759,134,4,74984.749,18746.18725,10.0,0.0,0.0,0.75,1
C102201,18,7,100045.16649999999,14292.166642857144,9.0,4.0,1.0,0.8571428571428571,0
C114866,1,7,215980.4295,30854.347071428572,7.0,2.0,1.0,0.7142857142857143,0
C101634,24,5,91154.087,18230.8174,5.0,1.0,0.0,0.8,0
C106152,153,4,94675.542,23668.8855,8.0,2.0,0.0,0.25,1
C101656,57,1,1962.157,1962.157,11.0,1.0,0.0,1.0,0
C109722,154,4,54152.645,13538.16125,4.0,1.0,0.0,0.25,1
C113706,213,3,69829.726,23276.57533333333,6.0,1.0,0.0,0.3333333333333333,1
C112451,7,13,318575.469,24505.805307692306,6.0,2.0,3.0,0.5384615384615384,0
C104643,164,6,93591.291,15598.548499999999,10.0,1.0,0.0,0.6666666666666666,1
C112501,311,2,38678.746,19339.373,6.0,1.0,0.0,0.5,1
C100375,152,7,182734.349,26104.907,8.0,2.0,1.0,0.42857142857142855,1
C105240,159,2,27125.68,13562.84,16.0,3.0,0.0,0.0,1
C109953,55,13,259035.2035,19925.784884615387,12.0,2.0,3.0,0.7692307692307693,0
C105928,361,2,32864.649,16432.3245,5.0,1.0,0.0,0.5,1
C100544,7,7,226481.37,32354.48142857143,8.0,1.0,2.0,0.5714285714285714,0
C111452,83,8,176608.9825,22076.1228125,5.0,1.0,0.0,0.75,0
C102492,16,10,350740.968,35074.0968,5.0,0.0,1.0,0.6,0
C108944,27,5,102775.306,20555.0612,9.0,3.0,1.0,0.2,0
C105565,131,6,115680.399,19280.0665,5.0,2.0,0.0,0.5,1
C111493,40,10,202235.21899999998,20223.5219,11.0,4.0,1.0,0.5,0
C102808,264,1,11181.104,11181.104,9.0,2.0,0.0,1.0,1
C111037,98,6,91126.5785,15187.763083333333,8.0,5.0,0.0,1.0,1
C102489,370,4,46895.7895,11723.947375,5.0,0.0,0.0,0.75,1
C101252,118,4,72612.6725,18153.168125,8.0,0.0,1.0,0.75,1
C101943,62,8,176138.934,22017.36675,6.0,1.0,1.0,0.75,0
C107513,38,3,45695.2515,15231.7505,8.0,1.0,0.0,0.6666666666666666,0
C112671,29,6,77572.81,12928.801666666666,8.0,5.0,0.0,0.6666666666666666,0
C113366,18,6,157483.47,26247.245,9.0,3.0,0.0,0.6666666666666666,0
C109688,50,5,128999.27900000001,25799.855799999998,12.0,2.0,0.0,0.6,0
C102490,99,3,69097.7845,23032.594833333336,6.0,2.0,3.0,1.0,1
C100805,76,9,185072.26799999998,20563.585333333333,6.0,2.0,3.0,0.7777777777777778,0
C102002,0,10,185945.87900000002,18594.5879,4.0,2.0,4.0,0.5,0
C113973,63,6,137540.086,22923.34766666667,8.0,1.0,3.0,0.16666666666666666,0
C110348,182,2,53932.079,26966.0395,7.0,1.0,1.0,0.5,1
C107183,102,5,102136.023,20427.2046,10.0,3.0,1.0,0.6,1
C112815,-1,11,264014.3075,24001.300681818182,3.0,2.0,0.0,0.45454545454545453,0
C101647,100,1,13487.71,13487.71,14.0,2.0,0.0,0.0,1
C109204,52,4,44145.996,11036.499,5.0,2.0,0.0,0.75,0
C100776,161,6,102994.49100000001,17165.7485,3.0,2.0,1.0,0.5,1
C112324,77,4,98760.828,24690.207,5.0,2.0,1.0,0.75,0
C108364,280,8,192167.1325,24020.8915625,7.0,2.0,1.0,0.625,1
C109206,20,4,78783.7295,19695.932375,6.0,2.0,0.0,0.75,0
C114897,120,5,133495.669,26699.1338,4.0,2.0,0.0,0.8,1
C112013,54,4,41047.1995,10261.799875,9.0,0.0,1.0,1.0,0
C102362,372,3,28597.6115,9532.537166666667,12.0,7.0,0.0,0.6666666666666666,1
C112205,607,4,89348.87400000001,22337.2185,13.0,4.0,2.0,0.75,1
C114592,8,8,181920.1365,22740.0170625,7.0,0.0,1.0,0.5,0
C114096,3,4,56696.1525,14174.038125,9.0,2.0,0.0,0.25,0
C103267,551,2,51103.6035,25551.80175,7.0,2.0,2.0,1.0,1
C107067,674,1,17370.171,17370.171,7.0,1.0,0.0,1.0,1
C113734,23,2,17883.252,8941.626,6.0,2.0,0.0,0.5,0
C109666,-1,11,199970.403,18179.127545454543,8.0,2.0,3.0,0.5454545454545454,0
C101655,0,3,100898.889,33632.962999999996,11.0,1.0,1.0,0.6666666666666666,0
C110019,53,3,42464.114,14154.704666666667,7.0,0.0,0.0,0.3333333333333333,0
C111695,5,3,15893.811,5297.937,10.0,1.0,0.0,0.6666666666666666,0
C100855,312,1,14090.57,14090.57,10.0,2.0,0.0,0.0,1
C113879,210,4,91257.353,22814.33825,8.0,3.0,2.0,0.75,1
C107538,15,10,245526.21899999998,24552.6219,7.0,1.0,3.0,0.2,0
C104882,75,8,121307.237,15163.404625000001,12.0,1.0,1.0,0.75,0
C110089,116,1,45560.35,45560.35,4.0,3.0,0.0,0.0,1
C102487,110,11,202372.4755,18397.497772727274,13.0,4.0,2.0,0.6363636363636364,1
C100703,3,2,40185.338,20092.669,7.0,1.0,0.0,0.5,0
C105548,52,7,158989.826,22712.832285714285,10.0,4.0,0.0,0.7142857142857143,0
C111842,39,9,162141.309,18015.701,14.0,4.0,1.0,0.6666666666666666,0
C109317,118,7,157798.523,22542.646142857142,3.0,0.0,0.0,0.2857142857142857,1
C100044,29,12,232976.0345,19414.669541666666,9.0,3.0,1.0,0.5833333333333334,0
C106598,264,2,47416.022,23708.011,11.0,4.0,1.0,0.5,1
C102424,13,8,202438.5135,25304.8141875,16.0,6.0,4.0,0.625,0
C106896,23,4,70280.538,17570.1345,11.0,4.0,0.0,0.5,0
C104728,79,4,53419.528000000006,13354.882000000001,10.0,3.0,0.0,0.5,0
C107627,142,17,388734.197,22866.717470588235,9.0,4.0,5.0,0.7058823529411765,1
C106441,86,6,83054.57149999999,13842.428583333332,9.0,3.0,1.0,0.5,0
C102920,37,5,110071.828,22014.365599999997,7.0,1.0,0.0,0.4,0
C103409,8,2,14544.387499999999,7272.19375,5.0,2.0,1.0,0.5,0
C102939,21,6,209599.62099999998,34933.27016666667,7.0,3.0,0.0,0.5,0
C105839,100,11,193823.147,17620.286090909092,13.0,6.0,2.0,0.5454545454545454,1
C113959,202,6,83472.288,13912.048,8.0,1.0,0.0,0.5,1
C110752,203,2,20457.85,10228.925,13.0,8.0,0.0,0.0,1
C113522,897,1,12995.262,12995.262,12.0,3.0,0.0,1.0,1
C112772,36,2,19551.494000000002,9775.747000000001,6.0,2.0,1.0,0.5,0
C110566,17,11,330575.305,30052.300454545453,13.0,2.0,2.0,0.6363636363636364,0
C103705,435,2,63159.41,31579.705,8.0,0.0,1.0,0.0,1
C102411,65,8,167298.335,20912.291875,10.0,5.0,2.0,0.625,0
C105329,10,11,223342.323,20303.847545454544,6.0,1.0,1.0,0.45454545454545453,0
C101000,440,1,6817.91,6817.91,6.0,1.0,0.0,0.0,1
C114903,13,4,72088.2135,18022.053375,8.0,3.0,0.0,0.5,0
C111122,181,7,178037.93649999998,25433.990928571428,5.0,1.0,1.0,0.8571428571428571,1
C107220,525,2,75449.33,37724.665,9.0,1.0,0.0,0.0,1
C110919,119,1,9005.11,9005.11,7.0,1.0,0.0,0.0,1
C103895,145,3,89310.67,29770.22333333333,4.0,3.0,0.0,0.0,1
C113638,19,3,23242.408000000003,7747.469333333334,4.0,1.0,0.0,0.6666666666666666,0
C107373,11,4,83712.12,20928.03,8.0,4.0,0.0,0.0,0
C114489,132,3,81875.38500000001,27291.795000000002,11.0,3.0,1.0,1.0,1
C101852,35,7,96069.0585,13724.151214285714,14.0,2.0,1.0,0.42857142857142855,0
C112931,4,4,89525.99399999999,22381.4985,7.0,1.0,1.0,0.5,0
C108103,0,9,121285.0405,13476.115611111112,10.0,3.0,1.0,0.6666666666666666,0
C111255,52,3,98040.7695,32680.2565,12.0,2.0,0.0,0.6666666666666666,0
C108253,38,6,178280.929,29713.488166666666,10.0,2.0,4.0,0.5,0
C103058,102,2,41741.66,20870.83,11.0,2.0,1.0,0.0,1
C106671,19,4,35297.3575,8824.339375,10.0,4.0,1.0,0.25,0
C102503,70,1,13846.33,13846.33,6.0,3.0,0.0,0.0,0
C104256,31,3,22598.572999999997,7532.857666666666,16.0,5.0,0.0,1.0,0
C113840,-1,7,143738.1085,20534.0155,13.0,3.0,1.0,0.2857142857142857,0
C101601,2,5,39167.94,7833.588000000001,5.0,2.0,1.0,0.4,0
