customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C100719,12,10,205747.0485,5,5,5,15,Champions
C100723,20,3,25136.4425,5,3,2,10,Loyal Customers
C100725,94,5,127807.804,3,4,5,12,Loyal Customers
C100726,23,7,144822.408,4,5,5,14,Champions
C100727,27,13,263540.9395,4,5,5,14,Champions
C100728,82,1,3459.753,3,1,1,5,Hibernating
C100729,90,4,96246.475,3,4,4,11,Loyal Customers
C100730,102,2,20661.434,3,2,2,7,Hibernating
C100731,7,2,17411.244,5,2,1,8,New Customers
C100732,22,7,132030.7935,4,5,5,14,Champions
C100733,16,1,7192.0509999999995,5,1,1,7,New Customers
C100734,9,3,40857.883,5,3,3,11,Loyal Customers
C100735,71,3,89334.88,3,3,4,10,Loyal Customers
C100736,541,1,8921.432,1,1,1,3,Lost
C100737,17,8,154380.0565,5,5,5,15,Champions
C100741,18,5,104860.4785,5,4,4,13,Champions
C100742,199,2,66427.13,2,2,4,8,Hibernating
C100743,87,4,47616.6415,3,4,3,10,Loyal Customers
C100745,11,5,88606.65400000001,5,4,4,13,Champions
C100746,105,5,76507.7005,3,4,4,11,Loyal Customers
C100748,58,3,72397.8725,4,3,4,11,Loyal Customers
C100749,6,4,43008.868,5,4,3,12,Loyal Customers
C100750,150,5,88343.8935,2,4,4,10,Cannot Lose Them
C100753,38,4,64571.914000000004,4,4,4,12,Champions
C100754,119,2,20203.93,3,2,2,7,Hibernating
C100755,382,1,11267.05,1,1,1,3,Lost
C100756,342,1,15945.863999999998,1,1,1,3,Lost
C100758,26,2,15891.269,4,2,1,7,New Customers
C100759,43,3,39027.658,4,3,3,10,Loyal Customers
C100760,172,6,175716.1975,2,5,5,12,Cannot Lose Them
C100761,119,4,53601.2755,3,4,3,10,Loyal Customers
C100762,57,1,13490.43,4,1,1,6,New Customers
C100764,105,5,96535.00450000001,3,4,4,11,Loyal Customers
C100765,83,4,83272.12849999999,3,4,4,11,Loyal Customers
C100766,283,1,22277.53,2,1,2,5,Lost
C100767,1,4,120560.68,5,4,5,14,Champions
C100768,94,2,47973.883,3,2,3,8,Potential Loyalists
C100769,2,6,68820.3975,5,5,4,14,Champions
C100770,345,1,3411.8064999999997,1,1,1,3,Lost
C100771,303,1,6894.34,1,1,1,3,Lost
C100773,125,12,221472.23200000002,3,5,5,13,Loyal Customers
C100774,256,4,146294.7495,2,4,5,11,Cannot Lose Them
C100776,161,6,102994.49100000001,2,5,4,11,Cannot Lose Them
C100777,0,2,27860.535,5,2,2,9,New Customers
C100778,98,3,55467.150499999996,3,3,3,9,Loyal Customers
C100780,39,5,202581.2935,4,4,5,13,Champions
C100782,523,2,57871.288,1,2,3,6,Hibernating
C100784,214,4,74167.653,2,4,4,10,Cannot Lose Them
C100787,445,1,17277.992000000002,1,1,1,3,Lost
C100789,16,1,5682.35,5,1,1,7,New Customers
C100791,-1,10,239557.442,5,5,5,15,Champions
C100792,334,3,55663.645000000004,1,3,3,7,At Risk
C100795,447,2,25231.2305,1,2,2,5,Lost
C100797,14,3,46622.899,5,3,3,11,Loyal Customers
C100799,327,3,47505.5455,1,3,3,7,At Risk
C100800,714,1,11499.3355,1,1,1,3,Lost
C100801,174,9,162890.6755,2,5,5,12,Cannot Lose Them
C100802,290,1,22035.98,1,1,2,4,Lost
C100804,91,3,32311.396,3,3,2,8,Loyal Customers
C100805,76,9,185072.26799999998,3,5,5,13,Loyal Customers
C100806,51,5,162957.967,4,4,5,13,Champions
C100808,247,1,19928.1025,2,1,2,5,Lost
C100809,28,6,72325.7155,4,5,4,13,Champions
C100812,135,3,61128.874,3,3,3,9,Loyal Customers
C100813,0,10,310219.6465,5,5,5,15,Champions
C100814,234,5,72129.298,2,4,4,10,Cannot Lose Them
C100815,14,11,326254.969,5,5,5,15,Champions
C100817,549,1,6466.83,1,1,1,3,Lost
C100818,27,1,30920.29,4,1,2,7,New Customers
C100819,302,2,13262.988,1,2,1,4,Lost
C100820,153,4,71580.663,2,4,4,10,Cannot Lose Them
C100821,50,5,71094.959,4,4,4,12,Champions
C100822,2,2,70458.983,5,2,4,11,New Customers
C100824,250,2,66424.137,2,2,4,8,Hibernating
C100825,250,2,39274.41,2,2,3,7,Hibernating
C100826,106,1,27283.116499999996,3,1,2,6,Hibernating
C100827,6,3,45301.843,5,3,3,11,Loyal Customers
C100828,468,1,59194.44900000001,1,1,3,5,Hibernating
C100830,38,1,27874.035000000003,4,1,2,7,New Customers
C100831,63,3,67917.027,3,3,4,10,Loyal Customers
C100832,100,1,23588.911,3,1,2,6,Hibernating
C100833,54,4,73815.5695,4,4,4,12,Champions
C100834,9,2,40155.93,5,2,3,10,New Customers
C100835,94,2,27667.28,3,2,2,7,Hibernating
C100837,18,2,29828.972999999998,5,2,2,9,New Customers
C100838,8,1,14972.41,5,1,1,7,New Customers
C100839,37,2,12840.2315,4,2,1,7,New Customers
C100840,47,3,48924.726,4,3,3,10,Loyal Customers
C100841,88,1,23022.088,3,1,2,6,Hibernating
C100842,8,2,41601.04,5,2,3,10,New Customers
C100844,67,2,12483.094000000001,3,2,1,6,Hibernating
C100846,298,2,18687.277000000002,1,2,2,5,Lost
C100847,394,1,22008.118,1,1,2,4,Lost
C100848,811,1,9734.3175,1,1,1,3,Lost
C100852,140,9,182556.0485,2,5,5,12,Cannot Lose Them
C100853,340,7,192585.157,1,5,5,11,Cannot Lose Them
C100854,417,3,50635.1825,1,3,3,7,At Risk
C100855,312,1,14090.57,1,1,1,3,Lost
C100856,479,1,20437.2725,1,1,2,4,Lost
C100857,341,1,10470.36,1,1,1,3,Lost
C100858,9,2,40306.705,5,2,3,10,New Customers
C100859,80,1,13262.823,3,1,1,5,Hibernating
C100860,188,1,13738.43,2,1,1,4,Lost
C100861,119,8,163694.5345,3,5,5,13,Loyal Customers
C100862,17,9,181378.426,5,5,5,15,Champions
C100863,282,1,20595.733999999997,2,1,2,5,Lost
C100864,375,2,46098.578,1,2,3,6,Hibernating
C100865,88,1,15177.61,3,1,1,5,Hibernating
C100867,11,6,56448.0205,5,5,3,13,Loyal Customers
C100869,24,4,75991.7065,4,4,4,12,Champions
C100870,454,1,42637.3395,1,1,3,5,Hibernating
C100871,185,2,24734.009,2,2,2,6,Lost
C100872,162,1,8305.896,2,1,1,4,Lost
C100873,39,12,327421.5395,4,5,5,14,Champions
C100874,398,1,13899.564,1,1,1,3,Lost
C100876,30,1,39021.8085,4,1,3,8,New Customers
C100878,67,3,51553.634999999995,3,3,3,9,Loyal Customers
C100879,31,6,118318.2475,4,5,5,14,Champions
C100880,17,3,63545.476,5,3,4,12,Loyal Customers
C100881,154,1,3550.36,2,1,1,4,Lost
C100882,34,3,66343.6625,4,3,4,11,Loyal Customers
C100883,177,4,109177.2845,2,4,5,11,Cannot Lose Them
C100884,22,11,248096.8745,4,5,5,14,Champions
C100885,18,1,33400.26,5,1,2,8,New Customers
C100886,107,1,44423.2,3,1,3,7,Potential Loyalists
C100887,50,10,286214.724,4,5,5,14,Champions
C100888,191,3,73084.69,2,3,4,9,At Risk
C100889,73,5,72025.972,3,4,4,11,Loyal Customers
C100891,9,9,277616.8135,5,5,5,15,Champions
C100892,88,3,37921.8695,3,3,3,9,Loyal Customers
C100893,494,1,16470.059,1,1,1,3,Lost
C100896,205,3,52988.698000000004,2,3,3,8,At Risk
C100897,79,3,21712.1255,3,3,2,8,Loyal Customers
C100898,44,6,139871.1435,4,5,5,14,Champions
C100899,280,1,1336.1065,2,1,1,4,Lost
C100900,243,5,167888.7365,2,4,5,11,Cannot Lose Them
C100902,0,3,77420.906,5,3,4,12,Loyal Customers
C100904,9,8,178563.3655,5,5,5,15,Champions
C100905,501,1,12335.17,1,1,1,3,Lost
C100909,40,4,92339.47200000001,4,4,4,12,Champions
C100910,55,2,89460.47,4,2,4,10,New Customers
C100911,186,3,127307.8175,2,3,5,10,At Risk
C100912,66,4,57868.22900000001,3,4,3,10,Loyal Customers
C100914,19,3,58619.632000000005,5,3,3,11,Loyal Customers
C100916,3,5,82553.594,5,4,4,13,Champions
C100918,241,2,18979.178,2,2,2,6,Lost
C100919,30,1,3904.0629999999996,4,1,1,6,New Customers
C100921,273,1,15409.168000000001,2,1,1,4,Lost
C100922,83,1,43645.6,3,1,3,7,Potential Loyalists
C100923,169,1,19568.56,2,1,2,5,Lost
C100924,69,2,49089.311,3,2,3,8,Potential Loyalists
C100925,4,14,362840.94,5,5,5,15,Champions
C100926,168,1,9107.592,2,1,1,4,Lost
C100927,318,1,19549.18,1,1,2,4,Lost
C100928,276,1,32858.6455,2,1,2,5,Lost
C100930,9,3,64717.251,5,3,4,12,Loyal Customers
C100931,14,17,257879.342,5,5,5,15,Champions
C100932,72,9,186316.40050000002,3,5,5,13,Loyal Customers
C100934,556,2,30217.006,1,2,2,5,Lost
C100935,14,1,9398.844000000001,5,1,1,7,New Customers
C100936,312,2,7633.738,1,2,1,4,Lost
C100937,59,1,11416.792,4,1,1,6,New Customers
C100938,139,2,68990.16,3,2,4,9,Potential Loyalists
C100940,97,10,204367.7505,3,5,5,13,Loyal Customers
C100941,656,1,17216.154000000002,1,1,1,3,Lost
C100942,448,1,6184.842,1,1,1,3,Lost
C100943,39,11,272943.59,4,5,5,14,Champions
C100944,0,3,21298.074,5,3,2,10,Loyal Customers
C100946,667,1,31469.319999999996,1,1,2,4,Lost
C100947,113,5,145765.25100000002,3,4,5,12,Loyal Customers
C100951,197,4,58957.235,2,4,3,9,At Risk
C100952,440,2,92939.75,1,2,4,7,Hibernating
C100953,60,2,59604.264,4,2,3,9,New Customers
C100954,494,3,32744.186500000003,1,3,2,6,At Risk
C100955,112,2,40479.119999999995,3,2,3,8,Potential Loyalists
C100958,6,4,104648.204,5,4,4,13,Champions
C100960,87,4,71882.62599999999,3,4,4,11,Loyal Customers
C100961,25,6,89583.526,4,5,4,13,Champions
C100963,77,4,93298.9725,3,4,4,11,Loyal Customers
C100967,75,6,202783.871,3,5,5,13,Loyal Customers
C100968,183,1,2303.7295,2,1,1,4,Lost
C100969,37,2,61123.738000000005,4,2,3,9,New Customers
C100970,613,2,39468.038,1,2,3,6,Hibernating
C100973,232,2,34239.628,2,2,2,6,Lost
C100975,12,1,34548.444,5,1,2,8,New Customers
C100976,154,3,59579.984000000004,2,3,3,8,At Risk
C100977,44,6,153209.468,4,5,5,14,Champions
C100978,163,3,72119.1495,2,3,4,9,At Risk
C100981,-1,7,184877.6375,5,5,5,15,Champions
C100982,80,5,88989.048,3,4,4,11,Loyal Customers
C100984,304,3,44414.635500000004,1,3,3,7,At Risk
C100986,640,1,4652.52,1,1,1,3,Lost
C100989,547,1,17709.918999999998,1,1,1,3,Lost
C100991,532,1,18932.645,1,1,2,4,Lost
C100992,67,4,45211.235,3,4,3,10,Loyal Customers
C100993,612,1,17313.3,1,1,1,3,Lost
C100994,750,1,55831.43,1,1,3,5,Hibernating
C100995,248,4,44798.1995,2,4,3,9,At Risk
C100996,16,5,66821.9515,5,4,4,13,Champions
C100997,133,2,96216.5665,3,2,4,9,Potential Loyalists
C100998,49,1,4522.66,4,1,1,6,New Customers
C101000,440,1,6817.91,1,1,1,3,Lost
C101001,198,5,105792.952,2,4,4,10,Cannot Lose Them
C101002,82,6,179987.79499999998,3,5,5,13,Loyal Customers
C101005,2,5,101483.4745,5,4,4,13,Champions
C101006,10,2,41644.562,5,2,3,10,New Customers
C101009,9,2,45597.2875,5,2,3,10,New Customers
C101011,11,5,119446.2385,5,4,5,14,Champions
C101012,13,1,65048.5365,5,1,4,10,New Customers
C101013,4,11,284131.0505,5,5,5,15,Champions
C101014,10,8,93907.857,5,5,4,14,Champions
C101015,39,7,141365.0815,4,5,5,14,Champions
C101016,65,7,172044.018,3,5,5,13,Loyal Customers
C101017,39,1,55832.5,4,1,3,8,New Customers
C101021,21,2,4795.1410000000005,4,2,1,7,New Customers
C101022,148,1,10878.93,2,1,1,4,Lost
C101023,1,6,98748.797,5,5,4,14,Champions
C101024,291,2,14172.6595,1,2,1,4,Lost
C101026,550,1,15486.253999999999,1,1,1,3,Lost
C101028,0,8,186652.2035,5,5,5,15,Champions
C101029,46,1,30562.399999999998,4,1,2,7,New Customers
C101030,313,2,36981.47,1,2,2,5,Lost
C101031,108,5,60008.012,3,4,3,10,Loyal Customers
C101032,45,3,66823.43,4,3,4,11,Loyal Customers
C101033,218,1,26296.94,2,1,2,5,Lost
C101035,21,3,38454.065,4,3,3,10,Loyal Customers
C101036,51,1,16563.62,4,1,1,6,New Customers
C101037,1,3,87520.16700000002,5,3,4,12,Loyal Customers
C101038,79,8,147517.3975,3,5,5,13,Loyal Customers
C101039,75,8,246838.757,3,5,5,13,Loyal Customers
C101040,39,5,182457.268,4,4,5,13,Champions
C101041,4,5,58853.8535,5,4,3,12,Loyal Customers
C101043,3,11,314601.733,5,5,5,15,Champions
C101044,202,2,51215.904,2,2,3,7,Hibernating
C101045,94,2,74445.48999999999,3,2,4,9,Potential Loyalists
C101046,52,4,58718.9515,4,4,3,11,Loyal Customers
C101047,18,1,33973.922,5,1,2,8,New Customers
C101049,63,4,103713.07,3,4,4,11,Loyal Customers
C101050,203,1,6640.57,2,1,1,4,Lost
C101051,185,5,183554.652,2,4,5,11,Cannot Lose Them
C101053,239,1,38491.146,2,1,3,6,Hibernating
C101054,44,7,128226.957,4,5,5,14,Champions
C101055,14,10,169883.2505,5,5,5,15,Champions
C101056,47,9,198391.858,4,5,5,14,Champions
C101057,51,3,31375.699999999997,4,3,2,9,Loyal Customers
C101058,73,2,27853.756,3,2,2,7,Hibernating
C101059,138,5,113322.17850000001,3,4,5,12,Loyal Customers
C101061,469,2,15474.6,1,2,1,4,Lost
C101063,194,2,39193.577000000005,2,2,3,7,Hibernating
C101065,703,1,22340.32,1,1,2,4,Lost
C101066,130,2,24509.238,3,2,2,7,Hibernating
C101067,10,2,21622.195,5,2,2,9,New Customers
C101068,67,4,103576.5955,3,4,4,11,Loyal Customers
C101070,567,2,40121.594,1,2,3,6,Hibernating
C101073,123,1,20593.63,3,1,2,6,Hibernating
C101074,189,2,34964.1215,2,2,2,6,Lost
C101075,54,1,24894.74,4,1,2,7,New Customers
C101077,7,8,140856.226,5,5,5,15,Champions
C101078,77,11,194263.6145,3,5,5,13,Loyal Customers
C101081,76,8,122232.669,3,5,5,13,Loyal Customers
C101083,27,1,38738.020000000004,4,1,3,8,New Customers
C101085,22,6,144057.236,4,5,5,14,Champions
C101086,300,1,11062.674,1,1,1,3,Lost
C101087,258,1,7370.043999999999,2,1,1,4,Lost
C101090,19,3,70489.024,5,3,4,12,Loyal Customers
C101091,697,1,1158.87,1,1,1,3,Lost
C101092,87,5,109535.843,3,4,5,12,Loyal Customers
C101097,139,5,131426.602,3,4,5,12,Loyal Customers
C101101,17,2,33445.17,5,2,2,9,New Customers
C101102,61,7,147436.753,4,5,5,14,Champions
C101103,404,1,32940.54,1,1,2,4,Lost
C101106,22,5,124479.1645,4,4,5,13,Champions
C101107,309,1,9044.586000000001,1,1,1,3,Lost
C101108,28,5,101459.919,4,4,4,12,Champions
C101110,579,1,68951.55,1,1,4,6,Hibernating
C101112,267,3,31424.65,2,3,2,7,At Risk
C101114,305,1,15735.524499999998,1,1,1,3,Lost
C101116,531,2,63833.334,1,2,4,7,Hibernating
C101118,588,2,41132.263,1,2,3,6,Hibernating
C101119,137,1,23517.62,3,1,2,6,Hibernating
C101121,94,2,34921.278,3,2,2,7,Hibernating
C101122,539,4,11917.918,1,4,1,6,At Risk
C101123,97,1,14235.88,3,1,1,5,Hibernating
C101125,120,9,186895.8955,3,5,5,13,Loyal Customers
C101126,19,2,37313.502,5,2,3,10,New Customers
C101127,219,1,23445.9665,2,1,2,5,Lost
C101128,109,2,23487.425,3,2,2,7,Hibernating
C101129,172,1,17465.332000000002,2,1,1,4,Lost
C101130,203,1,74019.38,2,1,4,7,Hibernating
C101131,20,3,45105.880000000005,5,3,3,11,Loyal Customers
C101132,5,2,8092.3755,5,2,1,8,New Customers
C101133,428,3,66420.417,1,3,4,8,At Risk
C101134,453,2,8784.0175,1,2,1,4,Lost
C101135,48,2,19482.22,4,2,2,8,New Customers
C101136,168,13,192448.5275,2,5,5,12,Cannot Lose Them
C101138,341,3,101546.769,1,3,4,8,At Risk
C101141,148,3,11780.6835,2,3,1,6,At Risk
C101145,109,2,46878.612,3,2,3,8,Potential Loyalists
C101146,267,2,32085.971999999998,2,2,2,6,Lost
C101151,365,2,61249.70049999999,1,2,3,6,Hibernating
C101152,314,3,107022.164,1,3,4,8,At Risk
C101153,118,1,16642.14,3,1,1,5,Hibernating
C101154,41,1,54137.086500000005,4,1,3,8,New Customers
C101155,41,2,38511.979999999996,4,2,3,9,New Customers
C101157,766,1,31946.281,1,1,2,4,Lost
C101158,95,2,49013.556500000006,3,2,3,8,Potential Loyalists
C101160,242,1,24596.8775,2,1,2,5,Lost
C101162,104,3,48989.6105,3,3,3,9,Loyal Customers
C101163,40,3,47844.965000000004,4,3,3,10,Loyal Customers
C101164,13,17,349171.381,5,5,5,15,Champions
C101166,220,4,62612.796,2,4,3,9,At Risk
C101167,74,5,69047.8855,3,4,4,11,Loyal Customers
C101168,101,3,45633.823,3,3,3,9,Loyal Customers
C101169,615,2,8799.59,1,2,1,4,Lost
C101170,956,1,26006.440000000002,1,1,2,4,Lost
C101172,25,3,37941.492,4,3,3,10,Loyal Customers
C101174,163,5,115884.458,2,4,5,11,Cannot Lose Them
C101175,78,3,61161.49250000001,3,3,3,9,Loyal Customers
C101176,115,1,11523.9685,3,1,1,5,Hibernating
C101178,61,3,47629.4065,4,3,3,10,Loyal Customers
C101180,20,5,107514.23899999999,5,4,5,14,Champions
C101181,325,2,13917.854000000001,1,2,1,4,Lost
C101182,310,1,32123.625,1,1,2,4,Lost
C101183,48,6,147674.8715,4,5,5,14,Champions
C101184,17,1,55307.6045,5,1,3,9,New Customers
C101185,192,1,3330.8080000000004,2,1,1,4,Lost
C101186,74,3,112361.856,3,3,5,11,Loyal Customers
C101187,97,1,41990.229999999996,3,1,3,7,Potential Loyalists
C101188,115,1,16836.9,3,1,1,5,Hibernating
C101189,427,1,11304.439,1,1,1,3,Lost
C101190,59,2,27861.896,4,2,2,8,New Customers
C101191,96,2,26758.415999999997,3,2,2,7,Hibernating
C101192,278,1,8279.8415,2,1,1,4,Lost
C101193,7,8,111663.95850000001,5,5,5,15,Champions
C101194,324,4,52042.521,1,4,3,8,At Risk
C101196,2,2,5274.791,5,2,1,8,New Customers
C101197,0,1,46419.489,5,1,3,9,New Customers
C101198,131,3,33172.656,3,3,2,8,Loyal Customers
C101199,11,2,26730.518,5,2,2,9,New Customers
C101204,823,1,24317.879500000003,1,1,2,4,Lost
C101205,227,5,93092.3355,2,4,4,10,Cannot Lose Them
C101206,129,8,181978.8405,3,5,5,13,Loyal Customers
C101207,130,3,79796.25,3,3,4,10,Loyal Customers
C101208,25,5,123680.12999999999,4,4,5,13,Champions
C101209,28,2,70677.4215,4,2,4,10,New Customers
C101211,219,2,59053.337,2,2,3,7,Hibernating
C101212,264,1,33510.94,2,1,2,5,Lost
C101213,219,5,128400.78600000001,2,4,5,11,Cannot Lose Them
C101217,122,2,47690.759999999995,3,2,3,8,Potential Loyalists
C101218,87,1,21267.53,3,1,2,6,Hibernating
C101219,6,1,31130.62,5,1,2,8,New Customers
C101220,32,6,121359.607,4,5,5,14,Champions
C101222,529,2,25183.906000000003,1,2,2,5,Lost
C101224,43,4,74905.8,4,4,4,12,Champions
C101229,25,1,6719.32,4,1,1,6,New Customers
C101230,29,1,65740.45999999999,4,1,4,9,New Customers
C101231,89,6,145641.39,3,5,5,13,Loyal Customers
C101234,36,5,161996.172,4,4,5,13,Champions
C101237,51,1,51289.85,4,1,3,8,New Customers
C101238,184,3,69818.262,2,3,4,9,At Risk
C101239,39,4,68936.9315,4,4,4,12,Champions
C101240,422,1,15367.2,1,1,1,3,Lost
C101242,571,1,30213.324999999997,1,1,2,4,Lost
C101243,86,3,64276.0,3,3,4,10,Loyal Customers
C101245,11,4,60342.192,5,4,3,12,Loyal Customers
C101247,12,2,32572.428,5,2,2,9,New Customers
C101248,382,1,3241.324,1,1,1,3,Lost
C101249,2,1,9235.1,5,1,1,7,New Customers
C101250,12,2,41195.171,5,2,3,10,New Customers
C101251,600,3,48356.807,1,3,3,7,At Risk
C101252,118,4,72612.6725,3,4,4,11,Loyal Customers
C101253,74,7,178873.367,3,5,5,13,Loyal Customers
C101254,27,2,40970.724500000004,4,2,3,9,New Customers
C101255,1,2,38108.11,5,2,3,10,New Customers
C101256,468,1,12122.77,1,1,1,3,Lost
C101258,88,1,13360.913999999999,3,1,1,5,Hibernating
C101259,0,5,111940.77100000001,5,4,5,14,Champions
C101260,316,1,8448.021,1,1,1,3,Lost
C101261,126,2,42600.1205,3,2,3,8,Potential Loyalists
C101262,71,2,52448.611000000004,3,2,3,8,Potential Loyalists
C101263,2,3,63469.852,5,3,4,12,Loyal Customers
C101264,201,3,50304.479999999996,2,3,3,8,At Risk
C101265,89,6,178922.5755,3,5,5,13,Loyal Customers
C101267,159,2,17682.427499999998,2,2,1,5,Lost
C101268,17,8,186330.3125,5,5,5,15,Champions
C101269,40,2,34717.25,4,2,2,8,New Customers
C101271,711,1,29266.7,1,1,2,4,Lost
C101272,74,2,66451.5915,3,2,4,9,Potential Loyalists
C101273,367,1,11502.392,1,1,1,3,Lost
C101275,283,3,59235.0695,2,3,3,8,At Risk
C101277,85,1,38562.31,3,1,3,7,Potential Loyalists
C101278,10,10,315707.555,5,5,5,15,Champions
C101280,149,3,38368.253000000004,2,3,3,8,At Risk
C101281,7,5,145019.0805,5,4,5,14,Champions
C101282,9,9,265690.385,5,5,5,15,Champions
C101283,415,2,14080.168000000001,1,2,1,4,Lost
C101289,110,2,44342.53,3,2,3,8,Potential Loyalists
C101290,67,1,53284.365000000005,3,1,3,7,Potential Loyalists
C101291,0,2,28325.250999999997,5,2,2,9,New Customers
C101294,35,7,222324.868,4,5,5,14,Champions
C101295,197,2,3397.8134999999997,2,2,1,5,Lost
C101296,33,5,29916.306500000002,4,4,2,10,Loyal Customers
C101297,25,7,141688.307,4,5,5,14,Champions
C101298,99,3,88297.76449999999,3,3,4,10,Loyal Customers
C101299,25,1,30184.5,4,1,2,7,New Customers
C101301,301,1,51741.56800000001,1,1,3,5,Hibernating
C101302,370,2,38754.4835,1,2,3,6,Hibernating
C101303,187,1,6647.5015,2,1,1,4,Lost
C101304,40,6,89752.59,4,5,4,13,Champions
C101306,104,3,27982.9495,3,3,2,8,Loyal Customers
C101308,612,2,41777.0,1,2,3,6,Hibernating
C101309,114,5,115481.8095,3,4,5,12,Loyal Customers
C101313,151,7,114934.943,2,5,5,12,Cannot Lose Them
C101314,100,2,58755.7975,3,2,3,8,Potential Loyalists
C101315,2,10,171804.8005,5,5,5,15,Champions
C101316,96,3,109545.4095,3,3,5,11,Loyal Customers
C101318,795,1,40562.9955,1,1,3,5,Hibernating
C101319,27,1,53105.76000000001,4,1,3,8,New Customers
C101320,155,2,55365.201,2,2,3,7,Hibernating
C101321,5,2,16586.12,5,2,1,8,New Customers
C101322,65,6,53769.2285,3,5,3,11,Loyal Customers
C101325,38,2,16146.6085,4,2,1,7,New Customers
C101327,163,3,68289.179,2,3,4,9,At Risk
C101328,49,3,51901.9165,4,3,3,10,Loyal Customers
C101329,173,5,116398.23,2,4,5,11,Cannot Lose Them
C101330,54,1,22593.43,4,1,2,7,New Customers
C101331,11,11,216025.0765,5,5,5,15,Champions
C101333,99,2,48639.323,3,2,3,8,Potential Loyalists
C101334,84,2,22852.83,3,2,2,7,Hibernating
C101336,481,1,22571.852,1,1,2,4,Lost
C101338,126,1,36629.4635,3,1,2,6,Hibernating
C101339,62,6,73398.26,4,5,4,13,Champions
C101340,136,2,65631.358,3,2,4,9,Potential Loyalists
C101341,78,2,21214.26,3,2,2,7,Hibernating
C101342,38,3,56749.074,4,3,3,10,Loyal Customers
C101345,228,3,98867.93800000001,2,3,4,9,At Risk
C101347,47,19,520080.5755,4,5,5,14,Champions
C101348,78,2,64172.206000000006,3,2,4,9,Potential Loyalists
C101349,35,2,75395.335,4,2,4,10,New Customers
C101350,31,6,174995.91150000002,4,5,5,14,Champions
C101352,85,2,24126.5555,3,2,2,7,Hibernating
C101353,188,1,16820.756999999998,2,1,1,4,Lost
C101354,534,1,32455.458000000002,1,1,2,4,Lost
C101356,49,9,176677.32,4,5,5,14,Champions
C101358,331,1,24550.64,1,1,2,4,Lost
C101359,22,16,502444.3085,4,5,5,14,Champions
C101360,486,3,29575.31,1,3,2,6,At Risk
C101361,286,1,11547.664,2,1,1,4,Lost
C101362,8,13,231459.2805,5,5,5,15,Champions
C101363,86,1,43336.76,3,1,3,7,Potential Loyalists
C101365,98,1,16096.464,3,1,1,5,Hibernating
C101367,115,1,5390.6,3,1,1,5,Hibernating
C101371,106,1,15311.223,3,1,1,5,Hibernating
C101372,142,1,10594.071,2,1,1,4,Lost
C101373,116,1,13051.89,3,1,1,5,Hibernating
C101374,146,1,43105.765499999994,2,1,3,6,Hibernating
C101375,104,2,15552.5955,3,2,1,6,Hibernating
C101380,158,1,22189.79,2,1,2,5,Lost
C101382,19,1,20033.991,5,1,2,8,New Customers
C101383,8,2,67076.9425,5,2,4,11,New Customers
C101386,11,16,422731.7545,5,5,5,15,Champions
C101388,304,1,34920.702,1,1,2,4,Lost
C101389,17,4,102047.9615,5,4,4,13,Champions
C101391,88,3,79220.16399999999,3,3,4,10,Loyal Customers
C101392,165,6,88738.41249999999,2,5,4,11,Cannot Lose Them
C101394,942,1,2853.59,1,1,1,3,Lost
C101397,93,4,80373.39,3,4,4,11,Loyal Customers
C101398,167,2,17642.806,2,2,1,5,Lost
C101399,66,4,44613.759,3,4,3,10,Loyal Customers
C101401,109,1,16147.31,3,1,1,5,Hibernating
C101402,179,3,54595.552,2,3,3,8,At Risk
C101403,193,2,30974.631,2,2,2,6,Lost
C101405,755,1,68008.77900000001,1,1,4,6,Hibernating
C101407,13,5,162234.51750000002,5,4,5,14,Champions
C101409,72,3,60105.59,3,3,3,9,Loyal Customers
C101411,61,4,41891.8955,4,4,3,11,Loyal Customers
C101412,361,1,12325.81,1,1,1,3,Lost
C101413,41,5,156047.5595,4,4,5,13,Champions
C101414,24,4,109572.848,4,4,5,13,Champions
C101415,436,2,16751.324,1,2,1,4,Lost
C101416,7,2,57888.324,5,2,3,10,New Customers
C101417,204,1,14299.73,2,1,1,4,Lost
C101418,60,3,43637.6135,4,3,3,10,Loyal Customers
C101419,96,6,105460.55,3,5,4,12,Loyal Customers
C101420,13,5,60856.571500000005,5,4,3,12,Loyal Customers
C101421,207,2,22188.751,2,2,2,6,Lost
C101423,137,3,41233.585,3,3,3,9,Loyal Customers
C101424,47,2,54325.6855,4,2,3,9,New Customers
